n,n_w,p,kappa,noise_std,lambda,R_squared_ind,R_squared_sum
12500,1000,10000,0.05,3.0,6.165454545454545,0.08928891840243164,0.9390163453996935
12500,1000,10000,0.05,3.0,6.266363636363636,0.08933373737107086,0.9390570286737873
12500,1000,10000,0.05,3.0,6.367272727272727,0.089377584120578,0.9390932704741306
12500,1000,10000,0.05,3.0,6.468181818181818,0.08942048553316125,0.939125240855889
12500,1000,10000,0.05,3.0,6.569090909090908,0.0894624675559191,0.9391531028545175
12500,1000,10000,0.05,3.0,6.67,0.08950355524059775,0.9391770128208132
12500,1000,10000,0.05,3.0,6.7709090909090905,0.08954377278133581,0.9391971207374662
12500,1000,10000,0.05,3.0,6.871818181818181,0.08958314355051536,0.9392135705182715
12500,1000,10000,0.05,3.0,6.972727272727273,0.08962169013282968,0.9392265002910924
12500,1000,10000,0.05,3.0,7.073636363636363,0.08965943435767113,0.9392360426655807
12500,1000,10000,0.05,3.0,7.174545454545454,0.08969639732993537,0.9392423249865948
12500,1000,10000,0.05,3.0,7.275454545454545,0.08973259945933217,0.9392454695741889
12500,1000,10000,0.05,3.0,7.376363636363636,0.08976806048828707,0.939245593950982
12500,1000,10000,0.05,3.0,7.477272727272727,0.08980279951851246,0.9392428110576716
12500,1000,10000,0.05,3.0,7.578181818181818,0.08983683503632202,0.9392372294573896
12500,1000,10000,0.05,3.0,7.679090909090909,0.08987018493675775,0.939228953529567
12500,1000,10000,0.05,3.0,7.779999999999999,0.08990286654659409,0.9392180836539167
12500,1000,10000,0.05,3.0,7.880909090909091,0.08993489664627997,0.939204716385112
12500,1000,10000,0.05,3.0,7.981818181818181,0.08996629149087576,0.9391889446186955
12500,1000,10000,0.05,3.0,8.082727272727272,0.0899970668300387,0.9391708577487222
12500,1000,10000,0.05,3.0,8.183636363636364,0.09002723792710686,0.9391505418176019
12500,1000,10000,0.05,3.0,8.284545454545453,0.09005681957732901,0.9391280796585878
12500,1000,10000,0.05,3.0,8.385454545454545,0.09008582612528471,0.9391035510313139
12500,1000,10000,0.05,3.0,8.486363636363636,0.09011427148153629,0.9390770327507741
12500,1000,10000,0.05,3.0,8.587272727272726,0.09014216913855239,0.9390485988100997
12500,1000,10000,0.05,3.0,8.688181818181818,0.09016953218593939,0.9390183204974791
12500,1000,10000,0.05,3.0,8.789090909090909,0.09019637332501639,0.9389862665075305
12500,1000,10000,0.05,3.0,8.889999999999999,0.09022270488276599,0.9389525030474349
12500,1000,10000,0.05,3.0,8.99090909090909,0.09024853882519207,0.938917093938105
12500,1000,10000,0.05,3.0,9.091818181818182,0.09027388677011386,0.9388801007106524
12500,1000,10000,0.05,3.0,9.192727272727272,0.09029875999942379,0.9388415826984073
12500,1000,10000,0.05,3.0,9.293636363636365,0.09032316947083525,0.9388015971247162
12500,1000,10000,0.05,3.0,9.394545454545456,0.09034712582914473,0.9387601991867445
12500,1000,10000,0.05,3.0,9.495454545454544,0.09037063941703177,0.9387174421354831
12500,1000,10000,0.05,3.0,9.596363636363636,0.09039372028541846,0.9386733773521628
12500,1000,10000,0.05,3.0,9.697272727272727,0.09041637820340968,0.9386280544212504
12500,1000,10000,0.05,3.0,9.798181818181815,0.09043862266783326,0.9385815212002049
12500,1000,10000,0.05,3.0,9.899090909090908,0.09046046291239902,0.9385338238861578
12500,1000,10000,0.05,3.0,10.0,0.09048190791649438,0.938485007079668
12500,1000,10000,0.5,0.5,0.01,0.38026670434219584,0.7775372512162204
12500,1000,10000,0.5,0.5,0.1109090909090909,0.38177500776558865,0.7793082191288642
12500,1000,10000,0.5,0.5,0.2118181818181818,0.3832182419315287,0.7809858084079921
12500,1000,10000,0.5,0.5,0.3127272727272727,0.384600448980015,0.7825762375034319
12500,1000,10000,0.5,0.5,0.4136363636363636,0.38592533348676555,0.7840851875081085
12500,1000,10000,0.5,0.5,0.5145454545454545,0.38719629811140843,0.7855178602299401
12500,1000,10000,0.5,0.5,0.6154545454545455,0.388416474704891,0.7868790287230244
12500,1000,10000,0.5,0.5,0.7163636363636363,0.38958875154978545,0.7881730814164668
12500,1000,10000,0.5,0.5,0.8172727272727273,0.3907157972937148,0.7894040607843877
12500,1000,10000,0.5,0.5,0.9181818181818182,0.39180008204394406,0.7905756973429372
12500,1000,10000,0.5,0.5,1.019090909090909,0.3928438960158997,0.7916914396317446
12500,1000,10000,0.5,0.5,1.12,0.3938493660665962,0.792754480732212
12500,1000,10000,0.5,0.5,1.220909090909091,0.39481847039300577,0.7937677817887163
12500,1000,10000,0.5,0.5,1.3218181818181818,0.39575305163321045,0.7947340929275006
12500,1000,10000,0.5,0.5,1.4227272727272726,0.39665482857308015,0.7956559719088878
12500,1000,10000,0.5,0.5,1.5236363636363637,0.39752540663190605,0.7965358007992126
12500,1000,10000,0.5,0.5,1.6245454545454543,0.39836628727584383,0.7973758009076785
12500,1000,10000,0.5,0.5,1.7254545454545454,0.3991788764873329,0.7981780461987762
12500,1000,10000,0.5,0.5,1.8263636363636364,0.399964492401193,0.7989444753617755
12500,1000,10000,0.5,0.5,1.9272727272727272,0.4007243722032876,0.7996769026941838
12500,1000,10000,0.5,0.5,2.028181818181818,0.4014596783750591,0.800377027935165
12500,1000,10000,0.5,0.5,2.129090909090909,0.40217150435649507,0.8010464451671457
12500,1000,10000,0.5,0.5,2.2299999999999995,0.40286087969090234,0.8016866508886502
12500,1000,10000,0.5,0.5,2.3309090909090906,0.40352877470697274,0.802299051348407
12500,1000,10000,0.5,0.5,2.4318181818181817,0.40417610478684546,0.8028849692196224
12500,1000,10000,0.5,0.5,2.5327272727272723,0.40480373426300814,0.8034456496836833
12500,1000,10000,0.5,0.5,2.6336363636363638,0.4054124799818183,0.8039822659842686
12500,1000,10000,0.5,0.5,2.7345454545454544,0.40600311456702676,0.804495924505655
12500,1000,10000,0.5,0.5,2.835454545454545,0.40657636941286746,0.8049876694227696
12500,1000,10000,0.5,0.5,2.936363636363636,0.407132937432945,0.805458486965112
12500,1000,10000,0.5,0.5,3.037272727272727,0.4076734755882434,0.8059093093319438
12500,1000,10000,0.5,0.5,3.1381818181818177,0.40819860721503043,0.8063410182920002
12500,1000,10000,0.5,0.5,3.239090909090909,0.4087089241711992,0.8067544484973623
12500,1000,10000,0.5,0.5,3.34,0.4092049888176219,0.8071503905379458
12500,1000,10000,0.5,0.5,3.4409090909090905,0.40968733584935996,0.8075295937602643
12500,1000,10000,0.5,0.5,3.541818181818181,0.41015647399004734,0.8078927688716666
12500,1000,10000,0.5,0.5,3.6427272727272726,0.4106128875614123,0.808240590349061
12500,1000,10000,0.5,0.5,3.743636363636363,0.41105703793870435,0.8085736986692207
12500,1000,10000,0.5,0.5,3.8445454545454543,0.4114893649017332,0.808892702376059
12500,1000,10000,0.5,0.5,3.945454545454545,0.41191028789027884,0.8091981799987407
12500,1000,10000,0.5,0.5,4.046363636363636,0.4123202071717924,0.8094906818331546
12500,1000,10000,0.5,0.5,4.147272727272727,0.41271950492855614,0.8097707315980688
12500,1000,10000,0.5,0.5,4.248181818181818,0.4131085462708009,0.8100388279762207
12500,1000,10000,0.5,0.5,4.349090909090909,0.4134876801816783,0.8102954460496321
12500,1000,10000,0.5,0.5,4.449999999999999,0.413857240399449,0.8105410386375921
12500,1000,10000,0.5,0.5,4.550909090909091,0.4142175462417629,0.8107760375449665
12500,1000,10000,0.5,0.5,4.651818181818181,0.4145689033764775,0.8110008547278226
12500,1000,10000,0.5,0.5,4.752727272727272,0.4149116045430658,0.8112158833827217
12500,1000,10000,0.5,0.5,4.853636363636364,0.4152459302283177,0.8114214989654817
12500,1000,10000,0.5,0.5,4.954545454545454,0.415572149299716,0.8116180601447094
12500,1000,10000,0.5,0.5,5.055454545454545,0.41589051959959017,0.811805909694943
12500,1000,10000,0.5,0.5,5.156363636363636,0.4162012885028787,0.8119853753338419
12500,1000,10000,0.5,0.5,5.257272727272727,0.4165046934411103,0.8121567705074824
12500,1000,10000,0.5,0.5,5.3581818181818175,0.41680096239498843,0.8123203951274897
12500,1000,10000,0.5,0.5,5.459090909090909,0.4170903143577796,0.8124765362634221
12500,1000,10000,0.5,0.5,5.56,0.41737295977152317,0.8126254687935567
12500,1000,10000,0.5,0.5,5.66090909090909,0.41764910093792545,0.8127674560169634
12500,1000,10000,0.5,0.5,5.761818181818182,0.4179189324056523,0.8129027502295361
12500,1000,10000,0.5,0.5,5.862727272727272,0.4181826413356011,0.8130315932664289
12500,1000,10000,0.5,0.5,5.963636363636363,0.4184404078456152,0.8131542170131699
12500,1000,10000,0.5,0.5,6.064545454545455,0.41869240533598834,0.8132708438875319
12500,1000,10000,0.5,0.5,6.165454545454545,0.41893880079700874,0.8133816872941027
12500,1000,10000,0.5,0.5,6.266363636363636,0.4191797550996988,0.8134869520533328
12500,1000,10000,0.5,0.5,6.367272727272727,0.41941542327082004,0.813586834806719
12500,1000,10000,0.5,0.5,6.468181818181818,0.4196459547531362,0.813681524399651
12500,1000,10000,0.5,0.5,6.569090909090908,0.4198714936518563,0.8137712022433452
12500,1000,10000,0.5,0.5,6.67,0.42009217896811235,0.8138560426571789
12500,1000,10000,0.5,0.5,6.7709090909090905,0.4203081448202654,0.813936213192649
12500,1000,10000,0.5,0.5,6.871818181818181,0.4205195206537813,0.8140118749400921
12500,1000,10000,0.5,0.5,6.972727272727273,0.4207264314403614,0.8140831828192208
12500,1000,10000,0.5,0.5,7.073636363636363,0.4209289978669706,0.8141502858544593
12500,1000,10000,0.5,0.5,7.174545454545454,0.4211273365153581,0.8142133274359925
12500,1000,10000,0.5,0.5,7.275454545454545,0.4213215600326288,0.814272445567384
12500,1000,10000,0.5,0.5,7.376363636363636,0.4215117772933828,0.814327773100553
12500,1000,10000,0.5,0.5,7.477272727272727,0.42169809355391025,0.8143794379588531
12500,1000,10000,0.5,0.5,7.578181818181818,0.4218806105988921,0.814427563348949
12500,1000,10000,0.5,0.5,7.679090909090909,0.42205942688103204,0.8144722679621291
12500,1000,10000,0.5,0.5,7.779999999999999,0.4222346376540156,0.8145136661656673
12500,1000,10000,0.5,0.5,7.880909090909091,0.4224063350991656,0.8145518681847895
12500,1000,10000,0.5,0.5,7.981818181818181,0.4225746084461435,0.8145869802757824
12500,1000,10000,0.5,0.5,8.082727272727272,0.4227395440880211,0.8146191048907316
12500,1000,10000,0.5,0.5,8.183636363636364,0.42290122569102706,0.8146483408343573
12500,1000,10000,0.5,0.5,8.284545454545453,0.4230597342992554,0.8146747834133811
12500,1000,10000,0.5,0.5,8.385454545454545,0.4232151484346047,0.8146985245788287
12500,1000,10000,0.5,0.5,8.486363636363636,0.42336754419219935,0.8147196530616542
12500,1000,10000,0.5,0.5,8.587272727272726,0.42351699533153137,0.8147382545020428
12500,1000,10000,0.5,0.5,8.688181818181818,0.4236635733635446,0.814754411572729
12500,1000,10000,0.5,0.5,8.789090909090909,0.42380734763387096,0.8147682040966476
12500,1000,10000,0.5,0.5,8.889999999999999,0.4239483854024171,0.8147797091592146
12500,1000,10000,0.5,0.5,8.99090909090909,0.424086751919486,0.814789001215519
12500,1000,10000,0.5,0.5,9.091818181818182,0.42422251049860904,0.8147961521926856
12500,1000,10000,0.5,0.5,9.192727272727272,0.42435572258625354,0.8148012315876645
12500,1000,10000,0.5,0.5,9.293636363636365,0.42448644782856104,0.8148043065606697
12500,1000,10000,0.5,0.5,9.394545454545456,0.4246147441352629,0.8148054420244993
12500,1000,10000,0.5,0.5,9.495454545454544,0.4247406677409118,0.8148047007299353
12500,1000,10000,0.5,0.5,9.596363636363636,0.42486427326356,0.8148021433474218
12500,1000,10000,0.5,0.5,9.697272727272727,0.42498561376100724,0.8147978285452118
12500,1000,10000,0.5,0.5,9.798181818181815,0.4251047407847351,0.8147918130641457
12500,1000,10000,0.5,0.5,9.899090909090908,0.4252217044316383,0.8147841517892368
12500,1000,10000,0.5,0.5,10.0,0.42533655339365706,0.8147748978182158
12500,1000,10000,0.5,2.0,0.01,0.09301710837565423,0.6832396665969075
12500,1000,10000,0.5,2.0,0.1109090909090909,0.0935940219592664,0.6848013632054395
12500,1000,10000,0.5,2.0,0.2118181818181818,0.09414846933021329,0.6862787363593835
12500,1000,10000,0.5,2.0,0.3127272727272727,0.09468174418488327,0.6876776546716001
12500,1000,10000,0.5,2.0,0.4136363636363636,0.09519503975705146,0.6890034618975035
12500,1000,10000,0.5,2.0,0.5145454545454545,0.09568945868362531,0.6902610347687473
12500,1000,10000,0.5,2.0,0.6154545454545455,0.09616602170055515,0.6914548332661268
12500,1000,10000,0.5,2.0,0.7163636363636363,0.09662567533083044,0.6925889444705341
12500,1000,10000,0.5,2.0,0.8172727272727273,0.09706929870097351,0.6936671209375161
12500,1000,10000,0.5,2.0,0.9181818181818182,0.09749770960141718,0.6946928143840465
12500,1000,10000,0.5,2.0,1.019090909090909,0.09791166988875057,0.6956692053480468
12500,1000,10000,0.5,2.0,1.12,0.09831189031334722,0.6965992293761769
12500,1000,10000,0.5,2.0,1.220909090909091,0.09869903484380892,0.6974856002089281
12500,1000,10000,0.5,2.0,1.3218181818181818,0.09907372454953282,0.6983308303604939
12500,1000,10000,0.5,2.0,1.4227272727272726,0.09943654109418994,0.6991372494314687
12500,1000,10000,0.5,2.0,1.5236363636363637,0.09978802988570745,0.699907020442854
12500,1000,10000,0.5,2.0,1.6245454545454543,0.10012870292225191,0.7006421544383634
12500,1000,10000,0.5,2.0,1.7254545454545454,0.10045904136852511,0.7013445235671664
12500,1000,10000,0.5,2.0,1.8263636363636364,0.10077949789226434,0.7020158728298039
12500,1000,10000,0.5,2.0,1.9272727272727272,0.10109049878705464,0.7026578306451703
12500,1000,10000,0.5,2.0,2.028181818181818,0.10139244590431458,0.7032719183753329
12500,1000,10000,0.5,2.0,2.129090909090909,0.10168571841452348,0.7038595589270231
12500,1000,10000,0.5,2.0,2.2299999999999995,0.10197067441534674,0.7044220845332733
12500,1000,10000,0.5,2.0,2.3309090909090906,0.10224765240222951,0.7049607438055608
12500,1000,10000,0.5,2.0,2.4318181818181817,0.10251697261522025,0.7054767081355324
12500,1000,10000,0.5,2.0,2.5327272727272723,0.10277893827421111,0.7059710775156742
12500,1000,10000,0.5,2.0,2.6336363636363638,0.10303383671341101,0.706444885839917
12500,1000,10000,0.5,2.0,2.7345454545454544,0.10328194042466855,0.7068991057379107
12500,1000,10000,0.5,2.0,2.835454545454545,0.10352350801821282,0.707334652990407
12500,1000,10000,0.5,2.0,2.936363636363636,0.1037587851084592,0.7077523905677263
12500,1000,10000,0.5,2.0,3.037272727272727,0.10398800513171752,0.7081531323285142
12500,1000,10000,0.5,2.0,3.1381818181818177,0.10421139010192655,0.7085376464118289
12500,1000,10000,0.5,2.0,3.239090909090909,0.1044291513099097,0.7089066583519602
12500,1000,10000,0.5,2.0,3.34,0.10464148997108809,0.709260853942181
12500,1000,10000,0.5,2.0,3.4409090909090905,0.10484859782609579,0.7096008818708325
12500,1000,10000,0.5,2.0,3.541818181818181,0.10505065769830171,0.709927356150661
12500,1000,10000,0.5,2.0,3.6427272727272726,0.10524784401185493,0.7102408583601546
12500,1000,10000,0.5,2.0,3.743636363636363,0.1054403232735213,0.7105419397136911
12500,1000,10000,0.5,2.0,3.8445454545454543,0.10562825452127181,0.7108311229756135
12500,1000,10000,0.5,2.0,3.945454545454545,0.10581178974230405,0.7111089042318257
12500,1000,10000,0.5,2.0,4.046363636363636,0.1059910742629332,0.7113757545311655
12500,1000,10000,0.5,2.0,4.147272727272727,0.10616624711256416,0.7116321214076138
12500,1000,10000,0.5,2.0,4.248181818181818,0.10633744136376051,0.7118784302933321
12500,1000,10000,0.5,2.0,4.349090909090909,0.10650478445024401,0.7121150858315733
12500,1000,10000,0.5,2.0,4.449999999999999,0.10666839846449892,0.7123424730976602
12500,1000,10000,0.5,2.0,4.550909090909091,0.10682840043651036,0.7125609587354608
12500,1000,10000,0.5,2.0,4.651818181818181,0.10698490259503336,0.712770892016119
12500,1000,10000,0.5,2.0,4.752727272727272,0.1071380126126726,0.712972605825173
12500,1000,10000,0.5,2.0,4.853636363636364,0.10728783383594441,0.7131664175836575
12500,1000,10000,0.5,2.0,4.954545454545454,0.10743446550139638,0.7133526301082813
12500,1000,10000,0.5,2.0,5.055454545454545,0.10757800293877126,0.7135315324153305
12500,1000,10000,0.5,2.0,5.156363636363636,0.10771853776212266,0.7137034004725464
12500,1000,10000,0.5,2.0,5.257272727272727,0.10785615804971642,0.7138684979028576
12500,1000,10000,0.5,2.0,5.3581818181818175,0.1079909485134867,0.7140270766435242
12500,1000,10000,0.5,2.0,5.459090909090909,0.10812299065875448,0.7141793775639518
12500,1000,10000,0.5,2.0,5.56,0.10825236293486185,0.7143256310451592
12500,1000,10000,0.5,2.0,5.66090909090909,0.10837914087732534,0.7144660575236486
12500,1000,10000,0.5,2.0,5.761818181818182,0.10850339724206556,0.7146008680021916
12500,1000,10000,0.5,2.0,5.862727272727272,0.10862520213222862,0.7147302645298546
12500,1000,10000,0.5,2.0,5.963636363636363,0.10874462311807653,0.7148544406533958
12500,1000,10000,0.5,2.0,6.064545454545455,0.10886172535038867,0.7149735818420008
12500,1000,10000,0.5,2.0,6.165454545454545,0.10897657166778378,0.7150878658871664
12500,1000,10000,0.5,2.0,6.266363636363636,0.10908922269834301,0.7151974632794134
12500,1000,10000,0.5,2.0,6.367272727272727,0.10919973695588713,0.7153025375633653
12500,1000,10000,0.5,2.0,6.468181818181818,0.10930817093123518,0.7154032456726307
12500,1000,10000,0.5,2.0,6.569090909090908,0.10941457917875093,0.7154997382458061
12500,1000,10000,0.5,2.0,6.67,0.10951901439845926,0.7155921599248224
12500,1000,10000,0.5,2.0,6.7709090909090905,0.10962152751399845,0.7156806496367739
12500,1000,10000,0.5,2.0,6.871818181818181,0.10972216774665343,0.7157653408602788
12500,1000,10000,0.5,2.0,6.972727272727273,0.10982098268570019,0.7158463618773463
12500,1000,10000,0.5,2.0,7.073636363636363,0.10991801835527543,0.7159238360116578
12500,1000,10000,0.5,2.0,7.174545454545454,0.11001331927797162,0.7159978818541035
12500,1000,10000,0.5,2.0,7.275454545454545,0.11010692853534415,0.71606861347636
12500,1000,10000,0.5,2.0,7.376363636363636,0.1101988878255054,0.7161361406332312
12500,1000,10000,0.5,2.0,7.477272727272727,0.11028923751796922,0.7162005689544391
12500,1000,10000,0.5,2.0,7.578181818181818,0.11037801670589839,0.7162620001264898
12500,1000,10000,0.5,2.0,7.679090909090909,0.11046526325589884,0.716320532065206
12500,1000,10000,0.5,2.0,7.779999999999999,0.11055101385549422,0.7163762590794772
12500,1000,10000,0.5,2.0,7.880909090909091,0.11063530405840705,0.7164292720267391
12500,1000,10000,0.5,2.0,7.981818181818181,0.1107181683277645,0.7164796584606605
12500,1000,10000,0.5,2.0,8.082727272727272,0.11079964007733906,0.7165275027714862
12500,1000,10000,0.5,2.0,8.183636363636364,0.11087975171092872,0.7165728863194569
12500,1000,10000,0.5,2.0,8.284545454545453,0.11095853465997413,0.7166158875616924
12500,1000,10000,0.5,2.0,8.385454545454545,0.11103601941950442,0.7166565821729104
12500,1000,10000,0.5,2.0,8.486363636363636,0.11111223558249855,0.7166950431603203
12500,1000,10000,0.5,2.0,8.587272727272726,0.11118721187274298,0.7167313409730162
12500,1000,10000,0.5,2.0,8.688181818181818,0.1112609761762625,0.7167655436061673
12500,1000,10000,0.5,2.0,8.789090909090909,0.11133355557139643,0.7167977167002959
12500,1000,10000,0.5,2.0,8.889999999999999,0.11140497635758759,0.7168279236358984
12500,1000,10000,0.5,2.0,8.99090909090909,0.11147526408294889,0.7168562256236671
12500,1000,10000,0.5,2.0,9.091818181818182,0.11154444357066699,0.7168826817905445
12500,1000,10000,0.5,2.0,9.192727272727272,0.11161253894430115,0.7169073492618279
12500,1000,10000,0.5,2.0,9.293636363636365,0.11167957365202989,0.7169302832395342
12500,1000,10000,0.5,2.0,9.394545454545456,0.11174557048989735,0.7169515370772207
12500,1000,10000,0.5,2.0,9.495454545454544,0.11181055162410654,0.7169711623514394
12500,1000,10000,0.5,2.0,9.596363636363636,0.11187453861240558,0.716989208930006
12500,1000,10000,0.5,2.0,9.697272727272727,0.1119375524246091,0.7170057250372384
12500,1000,10000,0.5,2.0,9.798181818181815,0.11199961346229624,0.7170207573163226
12500,1000,10000,0.5,2.0,9.899090909090908,0.11206074157772301,0.7170343508889502
12500,1000,10000,0.5,2.0,10.0,0.11212095609198569,0.7170465494123601
12500,1000,10000,0.5,3.0,0.01,0.03669267604596263,0.8103911732816969
12500,1000,10000,0.5,3.0,0.1109090909090909,0.036790835775400876,0.8116438597455481
12500,1000,10000,0.5,3.0,0.2118181818181818,0.036884401436920504,0.8128219737726775
12500,1000,10000,0.5,3.0,0.3127272727272727,0.03697365593856579,0.8139308106487927
12500,1000,10000,0.5,3.0,0.4136363636363636,0.03705885936927148,0.8149751933158592
12500,1000,10000,0.5,3.0,0.5145454545454545,0.03714025132180404,0.8159595238521979
12500,1000,10000,0.5,3.0,0.6154545454545455,0.037218052928200275,0.8168878283058478
12500,1000,10000,0.5,3.0,0.7163636363636363,0.03729246864957651,0.8177637958719474
12500,1000,10000,0.5,3.0,0.8172727272727273,0.037363687855196046,0.8185908132378928
12500,1000,10000,0.5,3.0,0.9181818181818182,0.037431886220003235,0.8193719947843229
12500,1000,10000,0.5,3.0,1.019090909090909,0.0374972269651907,0.8201102092191497
12500,1000,10000,0.5,3.0,1.12,0.03755986196255202,0.8208081031309007
12500,1000,10000,0.5,3.0,1.220909090909091,0.037619932720223535,0.8214681218726286
12500,1000,10000,0.5,3.0,1.3218181818181818,0.037677571264807204,0.8220925281255208
12500,1000,10000,0.5,3.0,1.4227272727272726,0.037732900932690376,0.8226834184396731
12500,1000,10000,0.5,3.0,1.5236363636363637,0.03778603708155777,0.8232427380063316
12500,1000,10000,0.5,3.0,1.6245454545454543,0.03783708773156135,0.8237722938797275
12500,1000,10000,0.5,3.0,1.7254545454545454,0.037886154144324224,0.8242737668361874
12500,1000,10000,0.5,3.0,1.8263636363636364,0.037933331346862366,0.8247487220324882
12500,1000,10000,0.5,3.0,1.9272727272727272,0.037978708606581,0.8251986186036365
12500,1000,10000,0.5,3.0,2.028181818181818,0.03802236986271115,0.8256248183217393
12500,1000,10000,0.5,3.0,2.129090909090909,0.03806439411887639,0.8260285934218342
12500,1000,10000,0.5,3.0,2.2299999999999995,0.03810485580089917,0.8264111336870408
12500,1000,10000,0.5,3.0,2.3309090909090906,0.03814382508345736,0.826773552873806
12500,1000,10000,0.5,3.0,2.4318181818181817,0.038181368188770694,0.827116894548054
12500,1000,10000,0.5,3.0,2.5327272727272723,0.03821754766012408,0.8274421373944506
12500,1000,10000,0.5,3.0,2.6336363636363638,0.03825242261271112,0.8277502000535576
12500,1000,10000,0.5,3.0,2.7345454545454544,0.03828604896400023,0.8280419455352219
12500,1000,10000,0.5,3.0,2.835454545454545,0.03831847964557958,0.8283181852509272
12500,1000,10000,0.5,3.0,2.936363636363636,0.038349764798223336,0.8285796827029769
12500,1000,10000,0.5,3.0,3.037272727272727,0.03837995195173298,0.8288271568641179
12500,1000,10000,0.5,3.0,3.1381818181818177,0.03840908619094293,0.8290612852774806
12500,1000,10000,0.5,3.0,3.239090909090909,0.0384372103091337,0.829282706903471
12500,1000,10000,0.5,3.0,3.34,0.038464364949968605,0.82949202473736
12500,1000,10000,0.5,3.0,3.4409090909090905,0.03849058873895573,0.8296898082188128
12500,1000,10000,0.5,3.0,3.541818181818181,0.03851591840533731,0.8298765954523679
12500,1000,10000,0.5,3.0,3.6427272727272726,0.03854038889521928,0.8300528952559116
12500,1000,10000,0.5,3.0,3.743636363636363,0.03856403347667523,0.8302191890524633
12500,1000,10000,0.5,3.0,3.8445454545454543,0.03858688383748769,0.8303759326190352
12500,1000,10000,0.5,3.0,3.945454545454545,0.038608970176127834,0.8305235577049755
12500,1000,10000,0.5,3.0,4.046363636363636,0.038630321286518124,0.8306624735309761
12500,1000,10000,0.5,3.0,4.147272727272727,0.038650964637072044,0.8307930681788506
12500,1000,10000,0.5,3.0,4.248181818181818,0.03867092644446078,0.8309157098812164
12500,1000,10000,0.5,3.0,4.349090909090909,0.03869023174251554,0.8310307482193595
12500,1000,10000,0.5,3.0,4.449999999999999,0.038708904446638506,0.8311385152367758
12500,1000,10000,0.5,3.0,4.550909090909091,0.03872696741406256,0.8312393264752028
12500,1000,10000,0.5,3.0,4.651818181818181,0.038744442500270475,0.8313334819393272
12500,1000,10000,0.5,3.0,4.752727272727272,0.038761350611857634,0.8314212669958009
12500,1000,10000,0.5,3.0,4.853636363636364,0.03877771175609859,0.8315029532116879
12500,1000,10000,0.5,3.0,4.954545454545454,0.038793545087455694,0.8315787991370261
12500,1000,10000,0.5,3.0,5.055454545454545,0.038808868951248805,0.8316490510357671
12500,1000,10000,0.5,3.0,5.156363636363636,0.038823700924686545,0.8317139435689959
12500,1000,10000,0.5,3.0,5.257272727272727,0.038838057855444225,0.8317737004339998
12500,1000,10000,0.5,3.0,5.3581818181818175,0.0388519558979581,0.8318285349624529
12500,1000,10000,0.5,3.0,5.459090909090909,0.03886541054759251,0.8318786506807099
12500,1000,10000,0.5,3.0,5.56,0.03887843667282427,0.8319242418349553
12500,1000,10000,0.5,3.0,5.66090909090909,0.03889104854557733,0.8319654938837339
12500,1000,10000,0.5,3.0,5.761818181818182,0.03890325986983075,0.832002583960173
12500,1000,10000,0.5,3.0,5.862727272727272,0.03891508380861363,0.8320356813060401
12500,1000,10000,0.5,3.0,5.963636363636363,0.038926533009492066,0.8320649476795866
12500,1000,10000,0.5,3.0,6.064545454545455,0.03893761962864545,0.8320905377389956
12500,1000,10000,0.5,3.0,6.165454545454545,0.038948355353622385,0.832112599403098
12500,1000,10000,0.5,3.0,6.266363636363636,0.03895875142485984,0.8321312741908952
12500,1000,10000,0.5,3.0,6.367272727272727,0.038968818656042896,0.8321466975413153
12500,1000,10000,0.5,3.0,6.468181818181818,0.03897856745337753,0.8321589991145114
12500,1000,10000,0.5,3.0,6.569090909090908,0.038988007833843055,0.8321683030759232
12500,1000,10000,0.5,3.0,6.67,0.03899714944248682,0.832174728364222
12500,1000,10000,0.5,3.0,6.7709090909090905,0.03900600156881867,0.8321783889441902
12500,1000,10000,0.5,3.0,6.871818181818181,0.03901457316235981,0.832179394045491
12500,1000,10000,0.5,3.0,6.972727272727273,0.03902287284739559,0.8321778483882382
12500,1000,10000,0.5,3.0,7.073636363636363,0.03903090893697979,0.8321738523961869
12500,1000,10000,0.5,3.0,7.174545454545454,0.039038689446233746,0.8321675023983275
12500,1000,10000,0.5,3.0,7.275454545454545,0.03904622210498136,0.8321588908195973
12500,1000,10000,0.5,3.0,7.376363636363636,0.03905351436975809,0.8321481063613811
12500,1000,10000,0.5,3.0,7.477272727272727,0.03906057343522963,0.8321352341724213
12500,1000,10000,0.5,3.0,7.578181818181818,0.03906740624505374,0.8321203560107222
12500,1000,10000,0.5,3.0,7.679090909090909,0.03907401950221623,0.8321035503969815
12500,1000,10000,0.5,3.0,7.779999999999999,0.03908041967887063,0.8320848927600601
12500,1000,10000,0.5,3.0,7.880909090909091,0.03908661302570869,0.8320644555749582
12500,1000,10000,0.5,3.0,7.981818181818181,0.03909260558088767,0.8320423084937331
12500,1000,10000,0.5,3.0,8.082727272727272,0.03909840317853823,0.8320185184697755
12500,1000,10000,0.5,3.0,8.183636363636364,0.03910401145687572,0.8319931498758225
12500,1000,10000,0.5,3.0,8.284545454545453,0.03910943586593609,0.8319662646160686
12500,1000,10000,0.5,3.0,8.385454545454545,0.039114681674956235,0.8319379222327058
12500,1000,10000,0.5,3.0,8.486363636363636,0.039119753979417686,0.8319081800072157
12500,1000,10000,0.5,3.0,8.587272727272726,0.03912465770777109,0.8318770930566964
