n,n_w,p,kappa,noise_std,lambda,iter,R_squared_ind,R_squared_sum
12500,1000,10000,0.05,2.0,10.0,12,0.1969417912047417,0.5954433670067447
12500,1000,10000,0.05,2.0,10.0,13,0.2062790094031801,2.145242384963641
12500,1000,10000,0.05,2.0,10.0,14,0.1787767081707588,0.0225989015832399
12500,1000,10000,0.05,2.0,10.0,15,0.1745725637608746,1.5075382796234646
12500,1000,10000,0.05,2.0,10.0,16,0.1857691041190879,0.3584058546701094
12500,1000,10000,0.05,2.0,10.0,17,0.1962268847837697,0.9422847046511814
12500,1000,10000,0.05,2.0,10.0,18,0.1701636242984163,0.7905486160633595
12500,1000,10000,0.05,2.0,10.0,19,0.1799094137734689,0.2991132842049355
12500,1000,10000,0.05,2.0,10.0,20,0.1768171463320479,1.4105444827541993
12500,1000,10000,0.05,2.0,10.0,21,0.1952996828080621,1.525416313320297
12500,1000,10000,0.05,2.0,10.0,22,0.1975751260309721,0.1466286605116689
12500,1000,10000,0.05,2.0,10.0,23,0.2007516828535136,0.0261895539489565
12500,1000,10000,0.05,2.0,10.0,24,0.1841916205627716,0.0414993882792775
12500,1000,10000,0.05,2.0,10.0,25,0.1934476510359354,0.1367798318765196
12500,1000,10000,0.05,2.0,10.0,26,0.1632017410372065,1.526913926164816
12500,1000,10000,0.05,2.0,10.0,27,0.1836229024157311,1.4976130896043605
12500,1000,10000,0.05,2.0,10.0,28,0.178247289492342,0.0049080691460644
12500,1000,10000,0.05,2.0,10.0,29,0.1778318986860104,1.092347186629389
12500,1000,10000,0.05,2.0,10.0,30,0.2060071972700149,0.6486495815474109
12500,1000,10000,0.05,2.0,10.0,31,0.1798444540101246,0.797766189701636
12500,1000,10000,0.05,2.0,10.0,32,0.1685641430582947,0.3675713918719529
12500,1000,10000,0.05,2.0,10.0,33,0.1949299848912734,0.9082916736628122
12500,1000,10000,0.05,2.0,10.0,34,0.1598628902932769,1.5303698762924092
12500,1000,10000,0.05,2.0,10.0,35,0.1768785268796222,0.0357110870323102
12500,1000,10000,0.05,2.0,10.0,36,0.1711155944783731,0.0064582424756221
12500,1000,10000,0.05,2.0,10.0,37,0.1817454951487133,1.3709331263476634
12500,1000,10000,0.05,2.0,10.0,38,0.1587357070112821,0.1532677009764534
12500,1000,10000,0.05,2.0,10.0,39,0.186400560469388,0.781647629215988
12500,1000,10000,0.05,2.0,10.0,40,0.1779420216342225,1.5087367808376686
12500,1000,10000,0.05,2.0,10.0,41,0.1703347183194287,0.2515889209800917
12500,1000,10000,0.05,2.0,10.0,42,0.1770534057264633,1.5273452291500915
12500,1000,10000,0.05,2.0,10.0,43,0.1883906992905883,1.4827718628476938
12500,1000,10000,0.05,2.0,10.0,44,0.1919178522838305,0.3421602360427281
12500,1000,10000,0.05,2.0,10.0,45,0.1858525731083553,1.2258927747623136
12500,1000,10000,0.05,2.0,10.0,46,0.138542054350667,1.5078867584458269
12500,1000,10000,0.05,2.0,10.0,47,0.1841745961140375,0.9909918453491828
12500,1000,10000,0.05,2.0,10.0,48,0.1801019952312747,0.4572085538497983
12500,1000,10000,0.05,2.0,10.0,49,0.2034076644155125,1.0088707596428756
12500,1000,10000,0.05,2.0,10.0,50,0.1828267111546533,0.7755869972445283
12500,1000,10000,0.05,2.0,10.0,51,0.1548137971454498,0.0467960206080866
12500,1000,10000,0.05,2.0,10.0,52,0.1629160745908499,0.831218741824438
12500,1000,10000,0.05,2.0,10.0,53,0.1823952690656184,0.1008844541920181
12500,1000,10000,0.05,2.0,10.0,54,0.1790396909351206,0.3794929923726917
12500,1000,10000,0.05,2.0,10.0,55,0.1741648856427321,0.2545324237865893
12500,1000,10000,0.05,2.0,10.0,56,0.1976423456230162,0.0550275207989031
12500,1000,10000,0.05,2.0,10.0,57,0.1909205551737466,0.7379025891232973
12500,1000,10000,0.05,2.0,10.0,58,0.1739794541541036,0.0501572226098391
12500,1000,10000,0.05,2.0,10.0,59,0.1785563886835239,0.0627239535192599
12500,1000,10000,0.05,2.0,10.0,60,0.1694926196150825,0.0411778193680307
12500,1000,10000,0.05,2.0,10.0,61,0.1942895538687132,0.8536208032715213
12500,1000,10000,0.05,2.0,10.0,62,0.197893365231716,0.076931544771132
12500,1000,10000,0.05,2.0,10.0,63,0.1748496289878929,1.138372541223959
12500,1000,10000,0.05,2.0,10.0,64,0.1787653762908856,1.4485975831043412
12500,1000,10000,0.05,2.0,10.0,65,0.1789546978732405,0.9922426295112448
12500,1000,10000,0.05,2.0,10.0,66,0.1829917399925228,1.266297384372502
12500,1000,10000,0.05,2.0,10.0,67,0.1671618959888241,0.5337738646290269
12500,1000,10000,0.05,2.0,10.0,68,0.1724099344755011,0.1035857972942545
12500,1000,10000,0.05,2.0,10.0,69,0.1762328719032156,0.0703432754192782
12500,1000,10000,0.05,2.0,10.0,70,0.169386345161677,0.194757398812268
12500,1000,10000,0.05,2.0,10.0,71,0.1973483355858409,0.508425983886822
12500,1000,10000,0.05,2.0,10.0,72,0.1800193427850024,0.0377959003054659
12500,1000,10000,0.05,2.0,10.0,73,0.1776129091844492,0.0018498154409078
12500,1000,10000,0.05,2.0,10.0,74,0.1619219455147929,0.4684846978675098
12500,1000,10000,0.05,2.0,10.0,75,0.1971573114364747,1.4070460431691771
12500,1000,10000,0.05,2.0,10.0,76,0.1680404901482312,0.7082530952855022
12500,1000,10000,0.05,2.0,10.0,77,0.1851896793739568,0.169692080818332
12500,1000,10000,0.05,2.0,10.0,78,0.1985589677174763,0.0053314378741814
12500,1000,10000,0.05,2.0,10.0,79,0.1828545249816539,1.3713447394605869
12500,1000,10000,0.05,2.0,10.0,80,0.1447240299334092,0.0005799865194641
12500,1000,10000,0.05,2.0,10.0,81,0.1776672584065709,0.6929178837242452
12500,1000,10000,0.05,2.0,10.0,82,0.1587904345803396,1.4229407205355864
12500,1000,10000,0.05,2.0,10.0,83,0.1865219647532452,0.1221330777012356
12500,1000,10000,0.05,2.0,10.0,84,0.1932545768395026,0.0846984846637297
12500,1000,10000,0.05,2.0,10.0,85,0.1750524517573171,0.0145540954274761
12500,1000,10000,0.05,2.0,10.0,86,0.1892258323164647,1.527747890546714
12500,1000,10000,0.05,2.0,10.0,87,0.2000440655617269,1.021726274491778
12500,1000,10000,0.05,2.0,10.0,88,0.2072181730479182,0.0585764111895457
12500,1000,10000,0.05,2.0,10.0,89,0.1894521478068012,13.673132349452422
12500,1000,10000,0.05,2.0,10.0,90,0.1782394444088156,1.4091606350961277
12500,1000,10000,0.05,2.0,10.0,91,0.1638793190753481,1.4120520608973373
12500,1000,10000,0.05,2.0,10.0,92,0.1876457201949264,1.477853744161898
12500,1000,10000,0.05,2.0,10.0,93,0.1949768627905653,1.1756377082593306
12500,1000,10000,0.05,2.0,10.0,94,0.1604056516415833,0.015162614856466
12500,1000,10000,0.05,2.0,10.0,95,0.1782798187761277,0.9732672209749802
12500,1000,10000,0.05,2.0,10.0,96,0.1641248346177493,0.2634455792706023
12500,1000,10000,0.05,2.0,10.0,97,0.1604710124135857,1.432321678735553
12500,1000,10000,0.05,2.0,10.0,98,0.1805814722154707,0.7587421491839869
12500,1000,10000,0.05,2.0,10.0,99,0.2011810185068741,0.4921466185118043
12500,1000,10000,0.05,2.0,10.0,100,0.1578542138078413,0.0338938984465461
12500,1000,10000,0.05,3.0,10.0,1,0.0942327796857906,0.4200180280758179
12500,1000,10000,0.05,3.0,10.0,2,0.0930076091898619,0.9777589600118324
12500,1000,10000,0.05,3.0,10.0,3,0.0830594017473064,0.0119519106296553
12500,1000,10000,0.05,3.0,10.0,4,0.0869507471917667,1.2528988136062142
12500,1000,10000,0.05,3.0,10.0,5,0.0949213832259401,0.0601958528653815
12500,1000,10000,0.05,3.0,10.0,6,0.0951096235182554,0.6622938738730971
12500,1000,10000,0.05,3.0,10.0,7,0.0743808682454015,0.1466577267194807
12500,1000,10000,0.05,3.0,10.0,8,0.0938778649767024,0.2471377698002427
12500,1000,10000,0.05,3.0,10.0,9,0.1058380743992064,0.7385978596781926
12500,1000,10000,0.05,3.0,10.0,10,0.0703304365473089,0.465845408999236
12500,1000,10000,0.05,3.0,10.0,11,0.0944814762085792,0.1010496573195152
12500,1000,10000,0.05,3.0,10.0,12,0.0762193147447113,0.9718729176642878
12500,1000,10000,0.05,3.0,10.0,13,0.0830258271366925,1.458593838757132
12500,1000,10000,0.05,3.0,10.0,14,0.0884118336910835,1.19575179513962
12500,1000,10000,0.05,3.0,10.0,15,0.0973749358589826,0.9895712756201154
12500,1000,10000,0.05,3.0,10.0,16,0.0847771107565856,0.1076427258990335
12500,1000,10000,0.05,3.0,10.0,17,0.107742618213982,0.291758295637957
12500,1000,10000,0.05,3.0,10.0,18,0.0909996038490118,1.4243935383998578
12500,1000,10000,0.05,3.0,10.0,19,0.0936361338212335,0.0689871188497563
12500,1000,10000,0.05,3.0,10.0,20,0.0783417668784071,0.3608125728473691
12500,1000,10000,0.05,3.0,10.0,21,0.0972139572925422,0.2418714246385753
12500,1000,10000,0.05,3.0,10.0,22,0.0812092701881449,1.230884666159412
12500,1000,10000,0.05,3.0,10.0,23,0.0822908265429735,0.1672983274131503
12500,1000,10000,0.05,3.0,10.0,24,0.0918170805252064,0.1539391766830563
12500,1000,10000,0.05,3.0,10.0,25,0.0906422545745648,1.463873937948779
12500,1000,10000,0.05,3.0,10.0,26,0.0895329650251596,1.3194268744847553
12500,1000,10000,0.05,3.0,10.0,27,0.1104741073982722,0.0001174807268347
12500,1000,10000,0.05,3.0,10.0,28,0.0847265210365967,0.9601838087876068
12500,1000,10000,0.05,3.0,10.0,29,0.0886268600668781,0.2536997841801567
12500,1000,10000,0.05,3.0,10.0,30,0.097517571954304,0.0620034148629816
12500,1000,10000,0.05,3.0,10.0,31,0.0992755049549769,1.3465434117986514
12500,1000,10000,0.05,3.0,10.0,32,0.0749269341940262,0.1098297927200742
12500,1000,10000,0.05,3.0,10.0,33,0.0868129007240822,0.0337530469147962
12500,1000,10000,0.05,3.0,10.0,34,0.0910261551941219,0.6825818068704161
12500,1000,10000,0.05,3.0,10.0,35,0.0805440633484498,0.0207299361630545
12500,1000,10000,0.05,3.0,10.0,36,0.0919200411618969,0.1391684445427013
12500,1000,10000,0.05,3.0,10.0,37,0.0798123205148707,0.1189977273587157
12500,1000,10000,0.05,3.0,10.0,38,0.0949926194650435,0.5476678658114235
12500,1000,10000,0.05,3.0,10.0,39,0.0893771108359745,0.109421261706556
12500,1000,10000,0.05,3.0,10.0,40,0.083162499921059,0.258210533483712
12500,1000,10000,0.05,3.0,10.0,41,0.0731900575656745,1.466849783297692
12500,1000,10000,0.05,3.0,10.0,42,0.0860562210771243,1.262997196974104
12500,1000,10000,0.05,3.0,10.0,43,0.1098361588222155,1.0583376626946055
12500,1000,10000,0.05,3.0,10.0,44,0.0931904816120807,0.6366049602953463
12500,1000,10000,0.05,3.0,10.0,45,0.0866997242314926,1.3438261939413685
12500,1000,10000,0.05,3.0,10.0,46,0.0824333365525949,3.614786405741473
12500,1000,10000,0.05,3.0,10.0,47,0.087407710117511,0.8169982042366577
12500,1000,10000,0.05,3.0,10.0,48,0.0958290337983089,1.17277751387481
12500,1000,10000,0.05,3.0,10.0,49,0.102906381275131,1.141715466176009
12500,1000,10000,0.05,3.0,10.0,50,0.1042120752799629,1.196635283965851
12500,1000,10000,0.05,3.0,10.0,51,0.1086503120312439,0.2027630985374578
12500,1000,10000,0.05,3.0,10.0,52,0.0941417334051465,1.1090600207250874
12500,1000,10000,0.05,3.0,10.0,53,0.0787853936053589,0.049894542187489
12500,1000,10000,0.05,3.0,10.0,54,0.0773841649423519,0.3977416642726867
12500,1000,10000,0.05,3.0,10.0,55,0.093876578883464,0.1183175734703295
12500,1000,10000,0.05,3.0,10.0,56,0.0954369240203548,0.0109290048419904
12500,1000,10000,0.05,3.0,10.0,57,0.105458625681922,1.6792569079664073
12500,1000,10000,0.05,3.0,10.0,58,0.0746470338809789,1.455281864418988
12500,1000,10000,0.05,3.0,10.0,59,0.091360419901657,1.123921667819176
12500,1000,10000,0.05,3.0,10.0,60,0.0778979303398654,0.890946538893458
12500,1000,10000,0.05,3.0,10.0,61,0.0849920411965762,0.493499510010159
12500,1000,10000,0.05,3.0,10.0,62,0.0913348598740566,1.4646549845465378
12500,1000,10000,0.05,3.0,10.0,63,0.0788671001240736,1.3506337789197171
12500,1000,10000,0.05,3.0,10.0,64,0.0758854212486771,0.535455800829362
12500,1000,10000,0.05,3.0,10.0,65,0.0866130571393851,0.0033399528300891
12500,1000,10000,0.05,3.0,10.0,66,0.0681836013438891,0.3106778757428882
12500,1000,10000,0.05,3.0,10.0,67,0.100655129404569,1.4150928486650225
12500,1000,10000,0.05,3.0,10.0,68,0.087359124158999,1.3258126631120553
12500,1000,10000,0.05,3.0,10.0,69,0.1028097915888147,0.5298941916244968
12500,1000,10000,0.05,3.0,10.0,70,0.0839657600030125,1.398358951668535
12500,1000,10000,0.05,3.0,10.0,71,0.0928062977392509,0.323239829054219
12500,1000,10000,0.05,3.0,10.0,72,0.082171109695336,0.0064561671754992
12500,1000,10000,0.05,3.0,10.0,73,0.0998265924405663,1.0167572994362557
12500,1000,10000,0.05,3.0,10.0,74,0.0895645935866772,1.4625376067976092
12500,1000,10000,0.05,3.0,10.0,75,0.0872975841522974,1.282354039202498
12500,1000,10000,0.05,3.0,10.0,76,0.0767376111240736,0.1120303724316572
12500,1000,10000,0.05,3.0,10.0,77,0.0897065485728673,0.1027306196424467
12500,1000,10000,0.05,3.0,10.0,78,0.0996491323988892,1.151710166688368
12500,1000,10000,0.05,3.0,10.0,79,0.1014653500587874,26.50570701477327
12500,1000,10000,0.05,3.0,10.0,80,0.0866528508195442,0.0036864490655556
12500,1000,10000,0.05,3.0,10.0,81,0.0880542256852224,0.4632786292398715
12500,1000,10000,0.05,3.0,10.0,82,0.0962710614377221,0.3384074750794995
12500,1000,10000,0.05,3.0,10.0,83,0.1070792656430626,0.8101237016333203
12500,1000,10000,0.05,3.0,10.0,84,0.0896375793531418,1.2799451478567967
12500,1000,10000,0.05,3.0,10.0,85,0.0899550413413395,0.1287993058397504
12500,1000,10000,0.05,3.0,10.0,86,0.0896044567378777,0.7877612647945574
12500,1000,10000,0.05,3.0,10.0,87,0.0979702143482291,0.0089045968462795
12500,1000,10000,0.05,3.0,10.0,88,0.0998058578416647,0.2709300038778525
12500,1000,10000,0.05,3.0,10.0,89,0.1166188115546709,1.742878323164461
12500,1000,10000,0.05,3.0,10.0,90,0.0822850388368584,1.2173417597879888
12500,1000,10000,0.05,3.0,10.0,91,0.089105252435793,1.1811027505625693
12500,1000,10000,0.05,3.0,10.0,92,0.1038481969197048,0.7773889691345219
12500,1000,10000,0.05,3.0,10.0,93,0.1042664326818771,0.7465338153800248
12500,1000,10000,0.05,3.0,10.0,94,0.1038439485436751,0.1347939638266752
12500,1000,10000,0.05,3.0,10.0,95,0.0851697122014552,0.1802658446673287
12500,1000,10000,0.05,3.0,10.0,96,0.0874562113731582,0.0465914138912233
12500,1000,10000,0.05,3.0,10.0,97,0.0924648428748361,5.169609173618911e-05
12500,1000,10000,0.05,3.0,10.0,98,0.0895079310897224,0.1832707137318659
12500,1000,10000,0.05,3.0,10.0,99,0.0904566537103357,0.8309139885953669
12500,1000,10000,0.05,3.0,10.0,100,0.0862252285383545,0.0009530037686696
12500,1000,10000,0.5,0.5,10.0,1,0.4269624239233324,0.4593382593847243
12500,1000,10000,0.5,0.5,10.0,2,0.446165918314676,1.2463892458371983
12500,1000,10000,0.5,0.5,10.0,3,0.4182474915984919,0.3789689527192211
12500,1000,10000,0.5,0.5,10.0,4,0.4195146150767467,0.0003184185999642
12500,1000,10000,0.5,0.5,10.0,5,0.4543358721869355,1.374917550789732
12500,1000,10000,0.5,0.5,10.0,6,0.4327308670495547,1.289102391089702
12500,1000,10000,0.5,0.5,10.0,7,0.4147449431134035,0.0841506614508826
12500,1000,10000,0.5,0.5,10.0,8,0.4159292640419078,1.0518032470197405
12500,1000,10000,0.5,0.5,10.0,9,0.4182635132988205,0.4714207135108765
12500,1000,10000,0.5,0.5,10.0,10,0.4529883236279619,0.0098048651106982
12500,1000,10000,0.5,0.5,10.0,11,0.4305500145825235,1.3095151087105856
12500,1000,10000,0.5,0.5,10.0,12,0.4511018233780248,0.0010240952745038
12500,1000,10000,0.5,0.5,10.0,13,0.4397673280970786,0.0230420691763537
12500,1000,10000,0.5,0.5,10.0,14,0.3954160036322562,0.846447725290247
12500,1000,10000,0.5,0.5,10.0,15,0.431789927534961,0.1697076423746397
12500,1000,10000,0.5,0.5,10.0,16,0.4410574997985604,0.5405372797881248
12500,1000,10000,0.5,0.5,10.0,17,0.4299538548163496,0.3215034169329178
12500,1000,10000,0.5,0.5,10.0,18,0.4127413656556949,0.7380632782080099
12500,1000,10000,0.5,0.5,10.0,19,0.4099693255121519,0.3093653196463417
12500,1000,10000,0.5,0.5,10.0,20,0.4089611313437317,0.475988646640299
12500,1000,10000,0.5,0.5,10.0,21,0.4340893020303947,1.3765169886822477
12500,1000,10000,0.5,0.5,10.0,22,0.4601948990132122,0.3990650213659177
12500,1000,10000,0.5,0.5,10.0,23,0.4390041945400668,1.1196536468193166
12500,1000,10000,0.5,0.5,10.0,24,0.426013765710859,0.8102389572580564
12500,1000,10000,0.5,0.5,10.0,25,0.4471279198953862,1.3080285671818546
12500,1000,10000,0.5,0.5,10.0,26,0.4138255668847591,1.710983813798675
12500,1000,10000,0.5,0.5,10.0,27,0.4157022919453434,1.01533670707032
12500,1000,10000,0.5,0.5,10.0,28,0.4312325563818587,1.195902201578667
12500,1000,10000,0.5,0.5,10.0,29,0.4365438043258206,1.175507111037025
12500,1000,10000,0.5,0.5,10.0,30,0.4097627923728187,1.2114144992898843
12500,1000,10000,0.5,0.5,10.0,31,0.4042600365603537,0.4181938386442148
12500,1000,10000,0.5,0.5,10.0,32,0.4012015623335658,1.1538243891058144
12500,1000,10000,0.5,0.5,10.0,33,0.4400933501767998,0.2243505727463404
12500,1000,10000,0.5,0.5,10.0,34,0.4358354125257505,0.0461656292167702
12500,1000,10000,0.5,0.5,10.0,35,0.4304953824206672,0.3206509903226429
12500,1000,10000,0.5,0.5,10.0,36,0.4166474839482986,0.1452379592504503
12500,1000,10000,0.5,0.5,10.0,37,0.3971851177375028,0.6077484892147759
12500,1000,10000,0.5,0.5,10.0,38,0.4514660820424746,1.369675990418859
12500,1000,10000,0.5,0.5,10.0,39,0.4324176714911347,1.163722992595295
12500,1000,10000,0.5,0.5,10.0,40,0.424479938267108,1.002526858976519
12500,1000,10000,0.5,0.5,10.0,41,0.4296506921365095,0.692556000736711
12500,1000,10000,0.5,0.5,10.0,42,0.390141049893868,1.3753446440460262
12500,1000,10000,0.5,0.5,10.0,43,0.4196787681310057,1.3082396861934316
12500,1000,10000,0.5,0.5,10.0,44,0.423347942749944,0.7279131669592297
12500,1000,10000,0.5,0.5,10.0,45,0.4432394870412502,0.0638814924571047
12500,1000,10000,0.5,0.5,10.0,46,0.4016020027995698,0.52768154964936
12500,1000,10000,0.5,0.5,10.0,47,0.431163088377212,1.347203226069162
12500,1000,10000,0.5,0.5,10.0,48,0.4401273790421862,1.2930396500894543
12500,1000,10000,0.5,0.5,10.0,49,0.4200466565642858,0.0877144353869273
12500,1000,10000,0.5,0.5,10.0,50,0.4093847052433342,1.3369654048524915
12500,1000,10000,0.5,0.5,10.0,51,0.4341478194493323,0.5397048022467951
12500,1000,10000,0.5,0.5,10.0,52,0.4097120926637982,0.055107197912475
12500,1000,10000,0.5,0.5,10.0,53,0.4396680169637479,1.0911914488246697
12500,1000,10000,0.5,0.5,10.0,54,0.4381755096373974,1.3738307744187732
12500,1000,10000,0.5,0.5,10.0,55,0.4017140111465236,1.266036816090126
12500,1000,10000,0.5,0.5,10.0,56,0.4113960833181831,0.0008588118271417
12500,1000,10000,0.5,0.5,10.0,57,0.4188817955502542,0.3006989539325411
12500,1000,10000,0.5,0.5,10.0,58,0.4298600159749045,1.1820939959067205
12500,1000,10000,0.5,0.5,10.0,59,0.4096974816722762,15.506512550992268
12500,1000,10000,0.5,0.5,10.0,60,0.4133563424391741,0.0627087615120879
12500,1000,10000,0.5,0.5,10.0,61,0.3985452922449471,0.0658309859044526
12500,1000,10000,0.5,0.5,10.0,62,0.4228384751359326,0.0303258915858167
12500,1000,10000,0.5,0.5,10.0,63,0.424893216078185,0.1946483861897271
12500,1000,10000,0.5,0.5,10.0,64,0.4304139055385212,1.2645260673804917
12500,1000,10000,0.5,0.5,10.0,65,0.4376709255893506,0.3336354720179038
12500,1000,10000,0.5,0.5,10.0,66,0.4264282731063163,0.926777067071973
12500,1000,10000,0.5,0.5,10.0,67,0.4212688660712856,0.04997400066303
12500,1000,10000,0.5,0.5,10.0,68,0.4166527932512528,0.4887569248629536
12500,1000,10000,0.5,0.5,10.0,69,0.4317470477426067,0.6409225679787357
12500,1000,10000,0.5,0.5,10.0,70,0.4515477711418154,1.2247697057685412
12500,1000,10000,0.5,0.5,10.0,71,0.4152877443450807,1.2013303591748512
12500,1000,10000,0.5,0.5,10.0,72,0.4088367724391131,0.9190009929447588
12500,1000,10000,0.5,0.5,10.0,73,0.4298817220277847,0.1686772715404947
12500,1000,10000,0.5,0.5,10.0,74,0.4210362406487759,0.3409239210710286
12500,1000,10000,0.5,0.5,10.0,75,0.4349818935154839,0.3935542317776351
12500,1000,10000,0.5,0.5,10.0,76,0.4399701111204058,0.218870877186405
12500,1000,10000,0.5,0.5,10.0,77,0.433806399876507,0.0858384153819986
12500,1000,10000,0.5,0.5,10.0,78,0.4430286255385728,0.0022268929203953
12500,1000,10000,0.5,0.5,10.0,79,0.424871812163219,0.958805363088974
12500,1000,10000,0.5,0.5,10.0,80,0.4067794577729064,0.1044017496168395
12500,1000,10000,0.5,0.5,10.0,81,0.4242712230258366,0.6357215879037814
12500,1000,10000,0.5,0.5,10.0,82,0.4133247708977,1.0273925006400066
12500,1000,10000,0.5,0.5,10.0,83,0.4129280569866508,1.3754289355352587
12500,1000,10000,0.5,0.5,10.0,84,0.4143800236087737,0.0120474382491463
12500,1000,10000,0.5,0.5,10.0,85,0.4250638860743446,0.0884974778122194
12500,1000,10000,0.5,0.5,10.0,86,0.4275268007719391,1.3281622680948844
12500,1000,10000,0.5,0.5,10.0,87,0.4381644893888966,0.2533165830234326
12500,1000,10000,0.5,0.5,10.0,88,0.4248515462696375,0.7548203871741208
12500,1000,10000,0.5,0.5,10.0,89,0.4290493697441948,1.121742175747104
12500,1000,10000,0.5,0.5,10.0,90,0.4561355547840651,0.001002941650844
12500,1000,10000,0.5,0.5,10.0,91,0.4053293074411527,1.0952202010287606
12500,1000,10000,0.5,0.5,10.0,92,0.4251580442951659,1.2181382180297071
12500,1000,10000,0.5,0.5,10.0,93,0.4095524767232888,0.0022791923233425
12500,1000,10000,0.5,0.5,10.0,94,0.4443885301057953,1.0811085880719606
12500,1000,10000,0.5,0.5,10.0,95,0.4336193923018786,0.0052711130112526
12500,1000,10000,0.5,0.5,10.0,96,0.4105882041388846,1.360521749330835
12500,1000,10000,0.5,0.5,10.0,97,0.4175902488161948,0.0384846001360746
12500,1000,10000,0.5,0.5,10.0,98,0.4307777528431333,1.1327192576901206
12500,1000,10000,0.5,0.5,10.0,99,0.408150793121647,0.158109636532484
12500,1000,10000,0.5,0.5,10.0,100,0.4485559446963733,0.1582703034773231
12500,1000,10000,0.5,2.0,10.0,1,0.1026457059569823,1.7514893648736924
12500,1000,10000,0.5,2.0,10.0,2,0.104878379210833,0.8451333477161215
12500,1000,10000,0.5,2.0,10.0,3,0.1004504272440947,0.3434845518304859
12500,1000,10000,0.5,2.0,10.0,4,0.1074429546685766,0.8626253456770381
12500,1000,10000,0.5,2.0,10.0,5,0.1198354192203553,0.6376290636072083
12500,1000,10000,0.5,2.0,10.0,6,0.1069287438592485,0.1015883660670479
12500,1000,10000,0.5,2.0,10.0,7,0.1219111372703583,0.6487003618702892
12500,1000,10000,0.5,2.0,10.0,8,0.1238489665835181,0.0480745553442841
12500,1000,10000,0.5,2.0,10.0,9,0.1139520868554083,0.2746950770574805
12500,1000,10000,0.5,2.0,10.0,10,0.1028040005869755,0.3677536856119339
12500,1000,10000,0.5,2.0,10.0,11,0.1213377945352049,0.2881866973000039
12500,1000,10000,0.5,2.0,10.0,12,0.0975367362537349,0.9188121923642564
12500,1000,10000,0.5,2.0,10.0,13,0.1053327870734498,0.0154491362114073
12500,1000,10000,0.5,2.0,10.0,14,0.1398181748144898,0.0228376966154613
12500,1000,10000,0.5,2.0,10.0,15,0.1470054386437992,0.0106106040986362
12500,1000,10000,0.5,2.0,10.0,16,0.1084138862384769,0.7120967909009687
12500,1000,10000,0.5,2.0,10.0,17,0.1161478892364752,0.0318287520085831
12500,1000,10000,0.5,2.0,10.0,18,0.1041133539575253,0.9905346616293332
12500,1000,10000,0.5,2.0,10.0,19,0.1168436932382815,1.3073516353141894
12500,1000,10000,0.5,2.0,10.0,20,0.1001379373605462,0.8463558195308206
12500,1000,10000,0.5,2.0,10.0,21,0.105845195626923,1.1190386774450398
12500,1000,10000,0.5,2.0,10.0,22,0.1231170707488336,0.35061286884949
12500,1000,10000,0.5,2.0,10.0,23,0.1111274097004248,0.1799865185411275
12500,1000,10000,0.5,2.0,10.0,24,0.1253135043331291,0.0275876684321092
12500,1000,10000,0.5,2.0,10.0,25,0.1187139886314711,0.1191322341647413
12500,1000,10000,0.5,2.0,10.0,26,0.1041598106257192,0.389580239325233
12500,1000,10000,0.5,2.0,10.0,27,0.1055986832254743,0.0880844623664499
12500,1000,10000,0.5,2.0,10.0,28,0.1279379595868625,0.0034091821319836
12500,1000,10000,0.5,2.0,10.0,29,0.1353961544926938,0.3535849121316802
12500,1000,10000,0.5,2.0,10.0,30,0.1229067265750428,1.2632259824858634
12500,1000,10000,0.5,2.0,10.0,31,0.0882544223686217,0.5740532640595358
12500,1000,10000,0.5,2.0,10.0,32,0.1182801155845244,0.2643701593555264
12500,1000,10000,0.5,2.0,10.0,33,0.1158785063856258,0.0007928725278873
12500,1000,10000,0.5,2.0,10.0,34,0.1166497754690876,1.2243205449752002
12500,1000,10000,0.5,2.0,10.0,35,0.1130719452724936,0.0158493386350125
12500,1000,10000,0.5,2.0,10.0,36,0.1090753720807469,0.5596663559697911
12500,1000,10000,0.5,2.0,10.0,37,0.1075607496999437,1.2797317057536732
12500,1000,10000,0.5,2.0,10.0,38,0.1232410104028698,0.063314365170268
12500,1000,10000,0.5,2.0,10.0,39,0.1095034572754953,0.1548063460935624
12500,1000,10000,0.5,2.0,10.0,40,0.1140571925475004,0.0003948303332601
12500,1000,10000,0.5,2.0,10.0,41,0.1212733312319041,1.3906218827209191
12500,1000,10000,0.5,2.0,10.0,42,0.1262500188107974,0.8752276218173933
12500,1000,10000,0.5,2.0,10.0,43,0.1040515299113388,0.0203318528274299
12500,1000,10000,0.5,2.0,10.0,44,0.1092441874115056,14.024523822938676
12500,1000,10000,0.5,2.0,10.0,45,0.1263007600243084,1.265418868768774
12500,1000,10000,0.5,2.0,10.0,46,0.0960909707580973,1.2681262882075384
12500,1000,10000,0.5,2.0,10.0,47,0.0959641625278465,1.3386299335756753
12500,1000,10000,0.5,2.0,10.0,48,0.1178327154903791,1.0135163681505217
12500,1000,10000,0.5,2.0,10.0,49,0.1223745071559294,0.0005012909585494
12500,1000,10000,0.5,2.0,10.0,50,0.0992767462036765,0.827832382881424
12500,1000,10000,0.5,2.0,10.0,51,0.112631085133048,0.1752967557011081
12500,1000,10000,0.5,2.0,10.0,52,0.1139434259349319,1.2894989712267029
12500,1000,10000,0.5,2.0,10.0,53,0.0918081267246776,0.6216637020504883
12500,1000,10000,0.5,2.0,10.0,54,0.1309153660274137,0.3111508914645114
