n,n_w,p,rank,alpha,kappa,noise_std,lambda,R_squared_ind,R_squared_sum
12500,1000,10000,5,0.1,0.05,0.5,10.0,0.46041126118595027,1.2045716217385674
12500,1000,10000,5,0.1,0.05,2.0,0.01,0.16613852477464092,0.9049026236828921
12500,1000,10000,5,0.1,0.05,2.0,0.1109090909090909,0.16688846104525337,0.9078573480482925
12500,1000,10000,5,0.1,0.05,2.0,0.2118181818181818,0.167608239240956,0.9106916279719949
12500,1000,10000,5,0.1,0.05,2.0,0.3127272727272727,0.16829959958639473,0.9134128087737098
12500,1000,10000,5,0.1,0.05,2.0,0.4136363636363636,0.1689641474946556,0.9160276305113884
12500,1000,10000,5,0.1,0.05,2.0,0.5145454545454545,0.1696033668385465,0.9185422908548759
12500,1000,10000,5,0.1,0.05,2.0,0.6154545454545455,0.1702186316322984,0.9209625001096633
12500,1000,10000,5,0.1,0.05,2.0,0.7163636363636363,0.17081121634762653,0.9232935295299931
12500,1000,10000,5,0.1,0.05,2.0,0.8172727272727273,0.17138230505194324,0.9255402538729637
12500,1000,10000,5,0.1,0.05,2.0,0.9181818181818182,0.17193299952691887,0.9277071889920887
12500,1000,10000,5,0.1,0.05,2.0,1.019090909090909,0.17246432650122692,0.929798525143086
12500,1000,10000,5,0.1,0.05,2.0,1.12,0.17297724411116783,0.93181815657102
12500,1000,10000,5,0.1,0.05,2.0,1.220909090909091,0.17347264768612747,0.9337697078621133
12500,1000,10000,5,0.1,0.05,2.0,1.3218181818181818,0.17395137494186255,0.9356565574721527
12500,1000,10000,5,0.1,0.05,2.0,1.4227272727272726,0.17441421065289897,0.9374818587837884
12500,1000,10000,5,0.1,0.05,2.0,1.5236363636363637,0.17486189086548465,0.939248558995072
12500,1000,10000,5,0.1,0.05,2.0,1.6245454545454543,0.17529510670421966,0.9409594160994637
12500,1000,10000,5,0.1,0.05,2.0,1.7254545454545454,0.17571450781843967,0.9426170141820662
12500,1000,10000,5,0.1,0.05,2.0,1.8263636363636364,0.17612070550842868,0.9442237772266884
12500,1000,10000,5,0.1,0.05,2.0,1.9272727272727272,0.1765142755664241,0.9457819816027694
12500,1000,10000,5,0.1,0.05,2.0,2.028181818181818,0.17689576086299028,0.9472937673793375
12500,1000,10000,5,0.1,0.05,2.0,2.129090909090909,0.17726567370557753,0.9487611485945134
12500,1000,10000,5,0.1,0.05,2.0,2.2299999999999995,0.17762449799283972,0.9501860225930155
12500,1000,10000,5,0.1,0.05,2.0,2.3309090909090906,0.17797269118548448,0.9515701785303505
12500,1000,10000,5,0.1,0.05,2.0,2.4318181818181817,0.17831068611200393,0.9529153051304551
12500,1000,10000,5,0.1,0.05,2.0,2.5327272727272723,0.17863889262552882,0.9542229977732696
12500,1000,10000,5,0.1,0.05,2.0,2.6336363636363638,0.17895769912621332,0.9554947649797947
12500,1000,10000,5,0.1,0.05,2.0,2.7345454545454544,0.17926747396195958,0.9567320343544079
12500,1000,10000,5,0.1,0.05,2.0,2.835454545454545,0.17956856671888885,0.9579361580374786
12500,1000,10000,5,0.1,0.05,2.0,2.936363636363636,0.17986130941173914,0.9591084177153821
12500,1000,10000,5,0.1,0.05,2.0,3.037272727272727,0.1801460175832923,0.9602500292298789
12500,1000,10000,5,0.1,0.05,2.0,3.1381818181818177,0.1804229913209804,0.9613621468242501
12500,1000,10000,5,0.1,0.05,2.0,3.239090909090909,0.1806925161979865,0.9624458670596399
12500,1000,10000,5,0.1,0.05,2.0,3.34,0.18095486414541126,0.9635022324314996
12500,1000,10000,5,0.1,0.05,2.0,3.4409090909090905,0.18121029426142235,0.9645322347129776
12500,1000,10000,5,0.1,0.05,2.0,3.541818181818181,0.18145905356272066,0.9655368180493191
12500,1000,10000,5,0.1,0.05,2.0,3.6427272727272726,0.18170137768313818,0.9665168818249483
12500,1000,10000,5,0.1,0.05,2.0,3.743636363636363,0.18193749152372404,0.9674732833227365
12500,1000,10000,5,0.1,0.05,2.0,3.8445454545454543,0.18216760985826094,0.9684068401930537
12500,1000,10000,5,0.1,0.05,2.0,3.945454545454545,0.18239193789778893,0.9693183327484972
12500,1000,10000,5,0.1,0.05,2.0,4.046363636363636,0.18261067181738244,0.9702085060986885
12500,1000,10000,5,0.1,0.05,2.0,4.147272727272727,0.18282399924813436,0.9710780721381476
12500,1000,10000,5,0.1,0.05,2.0,4.248181818181818,0.18303209973703322,0.9719277113990635
12500,1000,10000,5,0.1,0.05,2.0,4.349090909090909,0.18323514517718387,0.9727580747797031
12500,1000,10000,5,0.1,0.05,2.0,4.449999999999999,0.18343330021060736,0.9735697851581872
12500,1000,10000,5,0.1,0.05,2.0,4.550909090909091,0.18362672260566176,0.9743634389005418
12500,1000,10000,5,0.1,0.05,2.0,4.651818181818181,0.18381556361095272,0.9751396072711069
12500,1000,10000,5,0.1,0.05,2.0,4.752727272727272,0.18399996828744392,0.9758988377526808
12500,1000,10000,5,0.1,0.05,2.0,4.853636363636364,0.18418007582033583,0.9766416552831755
12500,1000,10000,5,0.1,0.05,2.0,4.954545454545454,0.18435601981215183,0.9773685634149254
12500,1000,10000,5,0.1,0.05,2.0,5.055454545454545,0.18452792855835246,0.9780800454023201
12500,1000,10000,5,0.1,0.05,2.0,5.156363636363636,0.18469592530669485,0.9787765652229303
12500,1000,10000,5,0.1,0.05,2.0,5.257272727272727,0.18486012850145428,0.9794585685368873
12500,1000,10000,5,0.1,0.05,2.0,5.3581818181818175,0.1850206520135388,0.9801264835888588
12500,1000,10000,5,0.1,0.05,2.0,5.459090909090909,0.18517760535744796,0.9807807220566686
12500,1000,10000,5,0.1,0.05,2.0,5.56,0.1853310938959515,0.9814216798502091
12500,1000,10000,5,0.1,0.05,2.0,5.66090909090909,0.1854812190332989,0.9820497378640741
12500,1000,10000,5,0.1,0.05,2.0,5.761818181818182,0.18562807839770729,0.9826652626870386
12500,1000,10000,5,0.1,0.05,2.0,5.862727272727272,0.18577176601382384,0.9832686072712649
12500,1000,10000,5,0.1,0.05,2.0,5.963636363636363,0.18591237246580072,0.9838601115639228
12500,1000,10000,5,0.1,0.05,2.0,6.064545454545455,0.18604998505157974,0.9844401031036766
12500,1000,10000,5,0.1,0.05,2.0,6.165454545454545,0.18618468792893844,0.9850088975843253
12500,1000,10000,5,0.1,0.05,2.0,6.266363636363636,0.1863165622538086,0.9855667993877146
12500,1000,10000,5,0.1,0.05,2.0,6.367272727272727,0.18644568631134356,0.9861141020878629
12500,1000,10000,5,0.1,0.05,2.0,6.468181818181818,0.18657213564017736,0.9866510889281386
12500,1000,10000,5,0.1,0.05,2.0,6.569090909090908,0.18669598315028565,0.987178033273147
12500,1000,10000,5,0.1,0.05,2.0,6.67,0.18681729923483284,0.9876951990369115
12500,1000,10000,5,0.1,0.05,2.0,6.7709090909090905,0.18693615187636184,0.9882028410887894
12500,1000,10000,5,0.1,0.05,2.0,6.871818181818181,0.18705260674765842,0.9887012056384826
12500,1000,10000,5,0.1,0.05,2.0,6.972727272727273,0.18716672730760217,0.9891905306013881
12500,1000,10000,5,0.1,0.05,2.0,7.073636363636363,0.18727857489229188,0.9896710459454805
12500,1000,10000,5,0.1,0.05,2.0,7.174545454545454,0.18738820880171722,0.9901429740207872
12500,1000,10000,5,0.1,0.05,2.0,7.275454545454545,0.18749568638222938,0.9906065298725097
12500,1000,10000,5,0.1,0.05,2.0,7.376363636363636,0.18760106310504626,0.9910619215387099
12500,1000,10000,5,0.1,0.05,2.0,7.477272727272727,0.18770439264101568,0.9915093503334621
12500,1000,10000,5,0.1,0.05,2.0,7.578181818181818,0.18780572693184092,0.9919490111163022
12500,1000,10000,5,0.1,0.05,2.0,7.679090909090909,0.18790511625796535,0.9923810925487428
12500,1000,10000,5,0.1,0.05,2.0,7.779999999999999,0.18800260930329663,0.992805777338573
12500,1000,10000,5,0.1,0.05,2.0,7.880909090909091,0.18809825321694165,0.9932232424726329
12500,1000,10000,5,0.1,0.05,2.0,7.981818181818181,0.18819209367211234,0.9936336594386926
12500,1000,10000,5,0.1,0.05,2.0,8.082727272727272,0.18828417492235267,0.9940371944370263
12500,1000,10000,5,0.1,0.05,2.0,8.183636363636364,0.18837453985522817,0.994434008582247
12500,1000,10000,5,0.1,0.05,2.0,8.284545454545453,0.1884632300436108,0.9948242580959168
12500,1000,10000,5,0.1,0.05,2.0,8.385454545454545,0.1885502857946842,0.9952080944904351
12500,1000,10000,5,0.1,0.05,2.0,8.486363636363636,0.18863574619678566,0.9955856647446545
12500,1000,10000,5,0.1,0.05,2.0,8.587272727272726,0.18871964916419756,0.9959571114716617
12500,1000,10000,5,0.1,0.05,2.0,8.688181818181818,0.1888020314799903,0.9963225730791379
12500,1000,10000,5,0.1,0.05,2.0,8.789090909090909,0.18888292883701566,0.9966821839226689
12500,1000,10000,5,0.1,0.05,2.0,8.889999999999999,0.1889623758771439,0.9970360744523795
12500,1000,10000,5,0.1,0.05,2.0,8.99090909090909,0.18904040622882984,0.9973843713532183
12500,1000,10000,5,0.1,0.05,2.0,9.091818181818182,0.1891170525430925,0.9977271976792232
12500,1000,10000,5,0.1,0.05,2.0,9.192727272727272,0.1891923465279842,0.9980646729820666
12500,1000,10000,5,0.1,0.05,2.0,9.293636363636365,0.1892663189816232,0.9983969134341555
12500,1000,10000,5,0.1,0.05,2.0,9.394545454545456,0.18933899982385932,0.998724031946573
12500,1000,10000,5,0.1,0.05,2.0,9.495454545454544,0.18941041812663786,0.9990461382820918
12500,1000,10000,5,0.1,0.05,2.0,9.596363636363636,0.1894806021431231,0.9993633391635193
12500,1000,10000,5,0.1,0.05,2.0,9.697272727272727,0.1895495793356413,0.9996757383775826
12500,1000,10000,5,0.1,0.05,2.0,9.798181818181815,0.18961737640249732,0.9999834368745791
12500,1000,10000,5,0.1,0.05,2.0,9.899090909090908,0.18968401930371814,1.0002865328639932
12500,1000,10000,5,0.1,0.05,2.0,10.0,0.18974953328577243,1.0005851219062498
12500,1000,10000,5,0.1,0.05,3.0,0.01,0.08339004090489852,0.6856354885574345
12500,1000,10000,5,0.1,0.05,3.0,0.1109090909090909,0.08377164928829632,0.6872535859430429
12500,1000,10000,5,0.1,0.05,3.0,0.2118181818181818,0.0841375494498472,0.688801355583443
12500,1000,10000,5,0.1,0.05,3.0,0.3127272727272727,0.08448866795398965,0.6902833051033814
12500,1000,10000,5,0.1,0.05,3.0,0.4136363636363636,0.0848258586002379,0.6917035532996285
12500,1000,10000,5,0.1,0.05,3.0,0.5145454545454545,0.08514990959071844,0.6930658723099361
12500,1000,10000,5,0.1,0.05,3.0,0.6154545454545455,0.08546154985079044,0.6943737243032865
12500,1000,10000,5,0.1,0.05,3.0,0.7163636363636363,0.08576145461893069,0.695630293515562
12500,1000,10000,5,0.1,0.05,3.0,0.8172727272727273,0.08605025040399933,0.6968385143146948
12500,1000,10000,5,0.1,0.05,3.0,0.9181818181818182,0.0863285193930676,0.6980010958657555
12500,1000,10000,5,0.1,0.05,3.0,1.019090909090909,0.08659680338058169,0.6991205438737019
12500,1000,10000,5,0.1,0.05,3.0,1.12,0.08685560727929403,0.7001991798055928
12500,1000,10000,5,0.1,0.05,3.0,1.220909090909091,0.0871054022647328,0.7012391579314827
12500,1000,10000,5,0.1,0.05,3.0,1.3218181818181818,0.08734662859770441,0.7022424804715375
12500,1000,10000,5,0.1,0.05,3.0,1.4227272727272726,0.08757969816318777,0.7032110110939184
12500,1000,10000,5,0.1,0.05,3.0,1.5236363636363637,0.0878049967587863,0.7041464869721972
12500,1000,10000,5,0.1,0.05,3.0,1.6245454545454543,0.08802288616149656,0.705050529581089
12500,1000,10000,5,0.1,0.05,3.0,1.7254545454545454,0.08823370599779674,0.7059246543840846
12500,1000,10000,5,0.1,0.05,3.0,1.8263636363636364,0.08843777543885326,0.7067702795453665
12500,1000,10000,5,0.1,0.05,3.0,1.9272727272727272,0.08863539473989328,0.7075887337804129
12500,1000,10000,5,0.1,0.05,3.0,2.028181818181818,0.08882684664043328,0.7083812634444558
12500,1000,10000,5,0.1,0.05,3.0,2.129090909090909,0.0890123976400166,0.7091490389449838
12500,1000,10000,5,0.1,0.05,3.0,2.2299999999999995,0.08919229916235953,0.709893160553398
12500,1000,10000,5,0.1,0.05,3.0,2.3309090909090906,0.08936678861928078,0.710614663681438
12500,1000,10000,5,0.1,0.05,3.0,2.4318181818181817,0.08953609038447084,0.7113145236798392
12500,1000,10000,5,0.1,0.05,3.0,2.5327272727272723,0.08970041668600763,0.7119936602096628
12500,1000,10000,5,0.1,0.05,3.0,2.6336363636363638,0.08985996842552231,0.7126529412306818
12500,1000,10000,5,0.1,0.05,3.0,2.7345454545454544,0.09001493593104333,0.7132931866459544
12500,1000,10000,5,0.1,0.05,3.0,2.835454545454545,0.09016549964977982,0.7139151716371559
12500,1000,10000,5,0.1,0.05,3.0,2.936363636363636,0.09031183078643075,0.7145196297212933
12500,1000,10000,5,0.1,0.05,3.0,3.037272727272727,0.0904540918920147,0.7151072555559608
12500,1000,10000,5,0.1,0.05,3.0,3.1381818181818177,0.0905924374076935,0.7156787075172728
12500,1000,10000,5,0.1,0.05,3.0,3.239090909090909,0.09072701416759954,0.7162346100719921
12500,1000,10000,5,0.1,0.05,3.0,3.34,0.09085796186427247,0.716775555963019
12500,1000,10000,5,0.1,0.05,3.0,3.4409090909090905,0.0909854134799466,0.7173021082253896
12500,1000,10000,5,0.1,0.05,3.0,3.541818181818181,0.09110949568661093,0.7178148020481404
12500,1000,10000,5,0.1,0.05,3.0,3.6427272727272726,0.09123032921747878,0.7183141464957846
12500,1000,10000,5,0.1,0.05,3.0,3.743636363636363,0.09134802921224934,0.7188006261017728
12500,1000,10000,5,0.1,0.05,3.0,3.8445454545454543,0.09146270553831744,0.7192747023450498
12500,1000,10000,5,0.1,0.05,3.0,3.945454545454545,0.091574463089885,0.7197368150197264
12500,1000,10000,5,0.1,0.05,3.0,4.046363636363636,0.09168340206674712,0.7201873835069018
12500,1000,10000,5,0.1,0.05,3.0,4.147272727272727,0.09178961823436287,0.7206268079568001
12500,1000,10000,5,0.1,0.05,3.0,4.248181818181818,0.09189320316667582,0.7210554703886081
12500,1000,10000,5,0.1,0.05,3.0,4.349090909090909,0.09199424447301802,0.7214737357147083
12500,1000,10000,5,0.1,0.05,3.0,4.449999999999999,0.09209282601031381,0.7218819526953738
12500,1000,10000,5,0.1,0.05,3.0,4.550909090909091,0.09218902808169353,0.7222804548294437
12500,1000,10000,5,0.1,0.05,3.0,4.651818181818181,0.09228292762253146,0.7226695611859854
12500,1000,10000,5,0.1,0.05,3.0,4.752727272727272,0.09237459837483641,0.7230495771815237
12500,1000,10000,5,0.1,0.05,3.0,4.853636363636364,0.09246411105084437,0.7234207953069819
12500,1000,10000,5,0.1,0.05,3.0,4.954545454545454,0.0925515334865925,0.7237834958081464
12500,1000,10000,5,0.1,0.05,3.0,5.055454545454545,0.09263693078618937,0.7241379473231213
12500,1000,10000,5,0.1,0.05,3.0,5.156363636363636,0.0927203654574383,0.724484407479948
12500,1000,10000,5,0.1,0.05,3.0,5.257272727272727,0.09280189753941719,0.7248231234572939
12500,1000,10000,5,0.1,0.05,3.0,5.3581818181818175,0.09288158472257087,0.7251543325108811
12500,1000,10000,5,0.1,0.05,3.0,5.459090909090909,0.09295948246182775,0.7254782624680949
12500,1000,10000,5,0.1,0.05,3.0,5.56,0.09303564408321228,0.7257951321930177
12500,1000,10000,5,0.1,0.05,3.0,5.66090909090909,0.09311012088438941,0.7261051520239565
12500,1000,10000,5,0.1,0.05,3.0,5.761818181818182,0.09318296222954271,0.7264085241853595
12500,1000,10000,5,0.1,0.05,3.0,5.862727272727272,0.09325421563895794,0.7267054431758767
12500,1000,10000,5,0.1,0.05,3.0,5.963636363636363,0.09332392687365622,0.7269960961341677
12500,1000,10000,5,0.1,0.05,3.0,6.064545454545455,0.0933921400153952,0.7272806631839608
12500,1000,10000,5,0.1,0.05,3.0,6.165454545454545,0.09345889754233318,0.7275593177597235
12500,1000,10000,5,0.1,0.05,3.0,6.266363636363636,0.09352424040062962,0.7278322269142194
12500,1000,10000,5,0.1,0.05,3.0,6.367272727272727,0.09358820807223657,0.7280995516091382
12500,1000,10000,5,0.1,0.05,3.0,6.468181818181818,0.093650838639116,0.728361446989863
12500,1000,10000,5,0.1,0.05,3.0,6.569090909090908,0.09371216884410305,0.728618062645409
12500,1000,10000,5,0.1,0.05,3.0,6.67,0.09377223414861793,0.7288695428544532
12500,1000,10000,5,0.1,0.05,3.0,6.7709090909090905,0.09383106878741765,0.7291160268183254
12500,1000,10000,5,0.1,0.05,3.0,6.871818181818181,0.09388870582056245,0.72935764888177
12500,1000,10000,5,0.1,0.05,3.0,6.972727272727273,0.09394517718276336,0.7295945387422245
12500,1000,10000,5,0.1,0.05,3.0,7.073636363636363,0.09400051373026284,0.7298268216483106
12500,1000,10000,5,0.1,0.05,3.0,7.174545454545454,0.09405474528539315,0.73005461858819
12500,1000,10000,5,0.1,0.05,3.0,7.275454545454545,0.09410790067894494,0.7302780464683855
12500,1000,10000,5,0.1,0.05,3.0,7.376363636363636,0.094160007790472,0.730497218283627
12500,1000,10000,5,0.1,0.05,3.0,7.477272727272727,0.09421109358664899,0.7307122432782572
12500,1000,10000,5,0.1,0.05,3.0,7.578181818181818,0.0942611841577903,0.7309232270996742
12500,1000,10000,5,0.1,0.05,3.0,7.679090909090909,0.09431030475263413,0.7311302719442779
12500,1000,10000,5,0.1,0.05,3.0,7.779999999999999,0.09435847981148612,0.7313334766963429
12500,1000,10000,5,0.1,0.05,3.0,7.880909090909091,0.09440573299781292,0.7315329370602149
12500,1000,10000,5,0.1,0.05,3.0,7.981818181818181,0.09445208722837016,0.7317287456862129
12500,1000,10000,5,0.1,0.05,3.0,8.082727272727272,0.09449756470194298,0.7319209922905794
12500,1000,10000,5,0.1,0.05,3.0,8.183636363636364,0.09454218692677437,0.7321097637698029
12500,1000,10000,5,0.1,0.05,3.0,8.284545454545453,0.09458597474674932,0.7322951443096326
12500,1000,10000,5,0.1,0.05,3.0,8.385454545454545,0.09462894836640219,0.7324772154890641
12500,1000,10000,5,0.1,0.05,3.0,8.486363636363636,0.09467112737480714,0.7326560563795607
12500,1000,10000,5,0.1,0.05,3.0,8.587272727272726,0.09471253076840985,0.7328317436397799
12500,1000,10000,5,0.1,0.05,3.0,8.688181818181818,0.09475317697285568,0.733004351606027
12500,1000,10000,5,0.1,0.05,3.0,8.789090909090909,0.09479308386386444,0.733173952378668
12500,1000,10000,5,0.1,0.05,3.0,8.889999999999999,0.0948322687872007,0.7333406159047142
12500,1000,10000,5,0.1,0.05,3.0,8.99090909090909,0.09487074857778495,0.7335044100567638
12500,1000,10000,5,0.1,0.05,3.0,9.091818181818182,0.09490853957798821,0.7336654007085055
12500,1000,10000,5,0.1,0.05,3.0,9.192727272727272,0.09494565765515095,0.7338236518069404
12500,1000,10000,5,0.1,0.05,3.0,9.293636363636365,0.09498211821836407,0.7339792254415011
12500,1000,10000,5,0.1,0.05,3.0,9.394545454545456,0.09501793623454813,0.7341321819102159
12500,1000,10000,5,0.1,0.05,3.0,9.495454545454544,0.09505312624386505,0.7342825797830712
12500,1000,10000,5,0.1,0.05,3.0,9.596363636363636,0.0950877023744938,0.734430475962698
12500,1000,10000,5,0.1,0.05,3.0,9.697272727272727,0.09512167835680109,0.7345759257425329
12500,1000,10000,5,0.1,0.05,3.0,9.798181818181815,0.09515506753693552,0.7347189828625568
12500,1000,10000,5,0.1,0.05,3.0,9.899090909090908,0.09518788288987218,0.7348596995627408
12500,1000,10000,5,0.1,0.05,3.0,10.0,0.0952201370319338,0.7349981266343038
12500,1000,10000,5,0.1,0.5,0.5,0.01,0.3415709452696325,1.1629250186550968
12500,1000,10000,5,0.1,0.5,0.5,0.1109090909090909,0.3432465315182364,1.167194137224079
12500,1000,10000,5,0.1,0.5,0.5,0.2118181818181818,0.3448593823884393,1.1712952841392865
12500,1000,10000,5,0.1,0.5,0.5,0.3127272727272727,0.34641293262056105,1.1752384194961967
12500,1000,10000,5,0.1,0.5,0.5,0.4136363636363636,0.3479103606252895,1.1790327053735312
12500,1000,10000,5,0.1,0.5,0.5,0.5145454545454545,0.3493546130937397,1.1826865864874212
12500,1000,10000,5,0.1,0.5,0.5,0.6154545454545455,0.3507484267081824,1.186207861024703
12500,1000,10000,5,0.1,0.5,0.5,0.7163636363636363,0.35209434735705925,1.189603743050223
12500,1000,10000,5,0.1,0.5,0.5,0.8172727272727273,0.35339474719342107,1.1928809176574275
12500,1000,10000,5,0.1,0.5,0.5,0.9181818181818182,0.3546518398230112,1.1960455898466442
12500,1000,10000,5,0.1,0.5,0.5,1.019090909090909,0.3558676938645689,1.199103527963326
12500,1000,10000,5,0.1,0.5,0.5,1.12,0.3570442450887583,1.202060102402689
12500,1000,10000,5,0.1,0.5,0.5,1.220909090909091,0.3581833073120267,1.2049203201826089
12500,1000,10000,5,0.1,0.5,0.5,1.3218181818181818,0.3592865821965322,1.207688855899434
12500,1000,10000,5,0.1,0.5,0.5,1.4227272727272726,0.36035566808615616,1.2103700795082823
12500,1000,10000,5,0.1,0.5,0.5,1.5236363636363637,0.36139206799082363,1.2129680813079402
12500,1000,10000,5,0.1,0.5,0.5,1.6245454545454543,0.3623971968163002,1.2154866944585954
12500,1000,10000,5,0.1,0.5,0.5,1.7254545454545454,0.3633723879238604,1.2179295153166971
12500,1000,10000,5,0.1,0.5,0.5,1.8263636363636364,0.3643188990933407,1.2202999218338852
12500,1000,10000,5,0.1,0.5,0.5,1.9272727272727272,0.3652379179537928,1.2226010902350448
12500,1000,10000,5,0.1,0.5,0.5,2.028181818181818,0.3661305669379825,1.2248360101633393
12500,1000,10000,5,0.1,0.5,0.5,2.129090909090909,0.36699790781012653,1.2270074984566472
12500,1000,10000,5,0.1,0.5,0.5,2.2299999999999995,0.36784094581034865,1.229118211699732
12500,1000,10000,5,0.1,0.5,0.5,2.3309090909090906,0.3686606334542269,1.2311706576791206
12500,1000,10000,5,0.1,0.5,0.5,2.4318181818181817,0.3694578740213715,1.2331672058526149
12500,1000,10000,5,0.1,0.5,0.5,2.5327272727272723,0.37023352476311827,1.2351100969323703
12500,1000,10000,5,0.1,0.5,0.5,2.6336363636363638,0.37098839985606674,1.2370014516691215
12500,1000,10000,5,0.1,0.5,0.5,2.7345454545454544,0.3717232731252555,1.2388432789152697
12500,1000,10000,5,0.1,0.5,0.5,2.835454545454545,0.37243888055819674,1.240637483035923
12500,1000,10000,5,0.1,0.5,0.5,2.936363636363636,0.37313592262874,1.2423858707294295
12500,1000,10000,5,0.1,0.5,0.5,3.037272727272727,0.373815066447744,1.2440901573123049
12500,1000,10000,5,0.1,0.5,0.5,3.1381818181818177,0.37447694775579404,1.2457519725176522
12500,1000,10000,5,0.1,0.5,0.5,3.239090909090909,0.3751221727716478,1.2473728658510113
12500,1000,10000,5,0.1,0.5,0.5,3.34,0.3757513199087329,1.2489543115430712
12500,1000,10000,5,0.1,0.5,0.5,3.4409090909090905,0.37636494137080007,1.2504977131346493
12500,1000,10000,5,0.1,0.5,0.5,3.541818181818181,0.376963564636761,1.252004407725811
12500,1000,10000,5,0.1,0.5,0.5,3.6427272727272726,0.37754769384377934,1.2534756699178335
12500,1000,10000,5,0.1,0.5,0.5,3.743636363636363,0.37811781107682696,1.254912715473931
12500,1000,10000,5,0.1,0.5,0.5,3.8445454545454543,0.3786743775721564,1.2563167047221584
12500,1000,10000,5,0.1,0.5,0.5,3.945454545454545,0.3792178348414521,1.2576887457216803
12500,1000,10000,5,0.1,0.5,0.5,4.046363636363636,0.37974860572281494,1.2590298972116138
12500,1000,10000,5,0.1,0.5,0.5,4.147272727272727,0.3802670953641806,1.2603411713598678
12500,1000,10000,5,0.1,0.5,0.5,4.248181818181818,0.38077369214428264,1.261623536327813
12500,1000,10000,5,0.1,0.5,0.5,4.349090909090909,0.38126876853582203,1.262877918665169
12500,1000,10000,5,0.1,0.5,0.5,4.449999999999999,0.3817526819151049,1.264105205548257
12500,1000,10000,5,0.1,0.5,0.5,4.550909090909091,0.38222577532205265,1.265306246873528
12500,1000,10000,5,0.1,0.5,0.5,4.651818181818181,0.38268837817415335,1.2664818572173338
12500,1000,10000,5,0.1,0.5,0.5,4.752727272727272,0.38314080693763447,1.2676328176718794
12500,1000,10000,5,0.1,0.5,0.5,4.853636363636364,0.3835833657588657,1.2687598775665063
12500,1000,10000,5,0.1,0.5,0.5,4.954545454545454,0.38401634705875554,1.2698637560826511
12500,1000,10000,5,0.1,0.5,0.5,5.055454545454545,0.3844400320926884,1.2709451437701578
12500,1000,10000,5,0.1,0.5,0.5,5.156363636363636,0.3848546914783424,1.2720047039719613
12500,1000,10000,5,0.1,0.5,0.5,5.257272727272727,0.38526058569355015,1.273043074163613
12500,1000,10000,5,0.1,0.5,0.5,5.3581818181818175,0.3856579655461952,1.2740608672135862
12500,1000,10000,5,0.1,0.5,0.5,5.459090909090909,0.3860470726179819,1.2750586725698283
12500,1000,10000,5,0.1,0.5,0.5,5.56,0.3864281396837839,1.2760370573775932
12500,1000,10000,5,0.1,0.5,0.5,5.66090909090909,0.38680139110814316,1.276996567533202
12500,1000,10000,5,0.1,0.5,0.5,5.761818181818182,0.3871670432203765,1.2779377286780194
12500,1000,10000,5,0.1,0.5,0.5,5.862727272727272,0.38752530466964147,1.278861047136592
12500,1000,10000,5,0.1,0.5,0.5,5.963636363636363,0.387876376761215,1.2797670108026291
12500,1000,10000,5,0.1,0.5,0.5,6.064545454545455,0.3882204537751452,1.2806560899761865
12500,1000,10000,5,0.1,0.5,0.5,6.165454545454545,0.38855772326835925,1.2815287381552045
12500,1000,10000,5,0.1,0.5,0.5,6.266363636363636,0.3888883663612304,1.2823853927842985
12500,1000,10000,5,0.1,0.5,0.5,6.367272727272727,0.38921255800953797,1.2832264759635
12500,1000,10000,5,0.1,0.5,0.5,6.468181818181818,0.38953046726269175,1.2840523951194374
12500,1000,10000,5,0.1,0.5,0.5,6.569090909090908,0.3898422575090293,1.284863543641292
12500,1000,10000,5,0.1,0.5,0.5,6.67,0.3901480867089443,1.2856603014836758
12500,1000,10000,5,0.1,0.5,0.5,6.7709090909090905,0.3904481076165484,1.2864430357384418
12500,1000,10000,5,0.1,0.5,0.5,6.871818181818181,0.39074246799052625,1.2872121011772963
12500,1000,10000,5,0.1,0.5,0.5,6.972727272727273,0.3910313107947985,1.2879678407669521
12500,1000,10000,5,0.1,0.5,0.5,7.073636363636363,0.391314774389567,1.2887105861584367
12500,1000,10000,5,0.1,0.5,0.5,7.174545454545454,0.3915929927132807,1.2894406581520799
12500,1000,10000,5,0.1,0.5,0.5,7.275454545454545,0.39186609545602397,1.2901583671395813
12500,1000,10000,5,0.1,0.5,0.5,7.376363636363636,0.39213420822480144,1.2908640135244847
12500,1000,10000,5,0.1,0.5,0.5,7.477272727272727,0.39239745270115683,1.291557888122267
12500,1000,10000,5,0.1,0.5,0.5,7.578181818181818,0.3926559467915445,1.2922402725412392
12500,1000,10000,5,0.1,0.5,0.5,7.679090909090909,0.39290980477083837,1.2929114395452763
12500,1000,10000,5,0.1,0.5,0.5,7.779999999999999,0.3931591374193454,1.2935716533994361
12500,1000,10000,5,0.1,0.5,0.5,7.880909090909091,0.39340405215366436,1.2942211701993749
12500,1000,10000,5,0.1,0.5,0.5,7.981818181818181,0.39364465315171393,1.294860238185469
12500,1000,10000,5,0.1,0.5,0.5,8.082727272727272,0.3938810414722284,1.2954890980424523
12500,1000,10000,5,0.1,0.5,0.5,8.183636363636364,0.39411331516901255,1.2961079831853608
12500,1000,10000,5,0.1,0.5,0.5,8.284545454545453,0.39434156940021553,1.296717120032508
12500,1000,10000,5,0.1,0.5,0.5,8.385454545454545,0.3945658965328826,1.2973167282661788
