n,n_w,p,df,kappa,noise_std,lambda,R_squared_ind,R_squared_sum
7500,1000,5000,3.0,0.05,3.0,9.697272727272727,0.02515844391463958,1.5825010350335966
7500,1000,5000,3.0,0.05,3.0,9.798181818181815,0.025159759637851394,1.5825799737122133
7500,1000,5000,3.0,0.05,3.0,9.899090909090908,0.025161039578560307,1.5826577552161545
7500,1000,5000,3.0,0.05,3.0,10.0,0.025162285032318637,1.5827344024402135
7500,1000,5000,3.0,0.5,0.5,0.01,0.05183209720603451,0.9147068778036476
7500,1000,5000,3.0,0.5,0.5,0.1109090909090909,0.053884340256283726,0.9358381851299186
7500,1000,5000,3.0,0.5,0.5,0.2118181818181818,0.05532523004969202,0.9503566149345097
7500,1000,5000,3.0,0.5,0.5,0.3127272727272727,0.05643977281928584,0.9613650634409792
7500,1000,5000,3.0,0.5,0.5,0.4136363636363636,0.057344396267945144,0.9701891285693749
7500,1000,5000,3.0,0.5,0.5,0.5145454545454545,0.05810049052179591,0.9775271898590396
7500,1000,5000,3.0,0.5,0.5,0.6154545454545455,0.058745344638584183,0.9837942104388306
7500,1000,5000,3.0,0.5,0.5,0.7163636363636363,0.05930367569367016,0.9892565291630456
7500,1000,5000,3.0,0.5,0.5,0.8172727272727273,0.05979285234455709,0.9940945614020876
7500,1000,5000,3.0,0.5,0.5,0.9181818181818182,0.06022559805459028,0.9984355511212236
7500,1000,5000,3.0,0.5,0.5,1.019090909090909,0.06061152917722525,1.002372147517209
7500,1000,5000,3.0,0.5,0.5,1.12,0.06095809357828461,1.0059736029208408
7500,1000,5000,3.0,0.5,0.5,1.220909090909091,0.061271174803248785,1.0092928457863866
7500,1000,5000,3.0,0.5,0.5,1.3218181818181818,0.061555497542502294,1.0123711171825662
7500,1000,5000,3.0,0.5,0.5,1.4227272727272726,0.06181490902175385,1.0152411038457425
7500,1000,5000,3.0,0.5,0.5,1.5236363636363637,0.06205257973673385,1.0179291099898489
7500,1000,5000,3.0,0.5,0.5,1.6245454545454543,0.06227114999128307,1.0204565960891636
7500,1000,5000,3.0,0.5,0.5,1.7254545454545454,0.06247283899347379,1.0228412901786825
7500,1000,5000,3.0,0.5,0.5,1.8263636363636364,0.06265952746704909,1.0250980041405904
7500,1000,5000,3.0,0.5,0.5,1.9272727272727272,0.06283282114369755,1.0272392424798606
7500,1000,5000,3.0,0.5,0.5,2.028181818181818,0.06299410020599334,1.029275662644803
7500,1000,5000,3.0,0.5,0.5,2.129090909090909,0.06314455824350484,1.0312164275124054
7500,1000,5000,3.0,0.5,0.5,2.2299999999999995,0.06328523327136396,1.0330694784546541
7500,1000,5000,3.0,0.5,0.5,2.3309090909090906,0.06341703266527873,1.034841749170242
7500,1000,5000,3.0,0.5,0.5,2.4318181818181817,0.06354075338096835,1.0365393348192018
7500,1000,5000,3.0,0.5,0.5,2.5327272727272723,0.06365709848067133,1.0381676270645717
7500,1000,5000,3.0,0.5,0.5,2.6336363636363638,0.0637666907403376,1.0397314228470678
7500,1000,5000,3.0,0.5,0.5,2.7345454545454544,0.06387008392908526,1.0412350127313488
7500,1000,5000,3.0,0.5,0.5,2.835454545454545,0.06396777221781977,1.0426822532239228
7500,1000,5000,3.0,0.5,0.5,2.936363636363636,0.0640601980731276,1.0440766264100745
7500,1000,5000,3.0,0.5,0.5,3.037272727272727,0.06414775891636441,1.0454212894790365
7500,1000,5000,3.0,0.5,0.5,3.1381818181818177,0.06423081276969608,1.0467191161258573
7500,1000,5000,3.0,0.5,0.5,3.239090909090909,0.06430968306606336,1.0479727313811356
7500,1000,5000,3.0,0.5,0.5,3.34,0.06438466276526869,1.0491845410877492
7500,1000,5000,3.0,0.5,0.5,3.4409090909090905,0.06445601789117154,1.050356756989537
7500,1000,5000,3.0,0.5,0.5,3.541818181818181,0.0645239905835365,1.0514914182009052
7500,1000,5000,3.0,0.5,0.5,3.6427272727272726,0.06458880174106527,1.052590409674122
7500,1000,5000,3.0,0.5,0.5,3.743636363636363,0.06465065331855638,1.053655478161992
7500,1000,5000,3.0,0.5,0.5,3.8445454545454543,0.06470973033022676,1.0546882460799458
7500,1000,5000,3.0,0.5,0.5,3.945454545454545,0.06476620260241037,1.0556902235973693
7500,1000,5000,3.0,0.5,0.5,4.046363636363636,0.06482022631169226,1.0566628192288465
7500,1000,5000,3.0,0.5,0.5,4.147272727272727,0.06487194533868987,1.057607349148694
7500,1000,5000,3.0,0.5,0.5,4.248181818181818,0.06492149246290096,1.0585250454139716
7500,1000,5000,3.0,0.5,0.5,4.349090909090909,0.06496899042008711,1.0594170632502473
7500,1000,5000,3.0,0.5,0.5,4.449999999999999,0.065014552840393,1.0602844875292754
7500,1000,5000,3.0,0.5,0.5,4.550909090909091,0.06505828508268414,1.0611283385471728
7500,1000,5000,3.0,0.5,0.5,4.651818181818181,0.06510028497832081,1.0619495771947565
7500,1000,5000,3.0,0.5,0.5,4.752727272727272,0.06514064349568592,1.0627491095977977
7500,1000,5000,3.0,0.5,0.5,4.853636363636364,0.06517944533519056,1.063527791293334
7500,1000,5000,3.0,0.5,0.5,4.954545454545454,0.0652167694631343,1.064286430998599
7500,1000,5000,3.0,0.5,0.5,5.055454545454545,0.06525268959165834,1.065025794021056
7500,1000,5000,3.0,0.5,0.5,5.156363636363636,0.06528727461106297,1.0657466053512732
7500,1000,5000,3.0,0.5,0.5,5.257272727272727,0.06532058897993766,1.0664495524747122
7500,1000,5000,3.0,0.5,0.5,5.3581818181818175,0.0653526930778481,1.0671352879336313
7500,1000,5000,3.0,0.5,0.5,5.459090909090909,0.06538364352472281,1.0678044316663144
7500,1000,5000,3.0,0.5,0.5,5.56,0.0654134934705635,1.0684575731472825
7500,1000,5000,3.0,0.5,0.5,5.66090909090909,0.06544229285865945,1.0690952733492067
7500,1000,5000,3.0,0.5,0.5,5.761818181818182,0.06547008866509979,1.0697180665447186
7500,1000,5000,3.0,0.5,0.5,5.862727272727272,0.0654969251170455,1.0703264619640842
7500,1000,5000,3.0,0.5,0.5,5.963636363636363,0.06552284389193407,1.0709209453228519
7500,1000,5000,3.0,0.5,0.5,6.064545454545455,0.06554788429953858,1.071501980231956
7500,1000,5000,3.0,0.5,0.5,6.165454545454545,0.06557208344858394,1.0720700095013025
7500,1000,5000,3.0,0.5,0.5,6.266363636363636,0.06559547639943208,1.072625456346708
7500,1000,5000,3.0,0.5,0.5,6.367272727272727,0.06561809630418056,1.0731687255088862
7500,1000,5000,3.0,0.5,0.5,6.468181818181818,0.06563997453537188,1.0737002042923536
7500,1000,5000,3.0,0.5,0.5,6.569090909090908,0.06566114080438386,1.0742202635312057
7500,1000,5000,3.0,0.5,0.5,6.67,0.06568162327045446,1.0747292584880417
7500,1000,5000,3.0,0.5,0.5,6.7709090909090905,0.0657014486411985,1.075227529691682
7500,1000,5000,3.0,0.5,0.5,6.871818181818181,0.0657206422653818,1.0757154037187333
7500,1000,5000,3.0,0.5,0.5,6.972727272727273,0.06573922821864285,1.076193193923575
7500,1000,5000,3.0,0.5,0.5,7.073636363636363,0.06575722938278034,1.076661201120914
7500,1000,5000,3.0,0.5,0.5,7.174545454545454,0.06577466751916543,1.0771197142246152
7500,1000,5000,3.0,0.5,0.5,7.275454545454545,0.06579156333678178,1.0775690108462368
7500,1000,5000,3.0,0.5,0.5,7.376363636363636,0.06580793655534695,1.0780093578563188
7500,1000,5000,3.0,0.5,0.5,7.477272727272727,0.06582380596392746,1.0784410119112446
7500,1000,5000,3.0,0.5,0.5,7.578181818181818,0.06583918947541853,1.0788642199482115
7500,1000,5000,3.0,0.5,0.5,7.679090909090909,0.06585410417722623,1.0792792196506567
7500,1000,5000,3.0,0.5,0.5,7.779999999999999,0.06586856637845775,1.0796862398862488
7500,1000,5000,3.0,0.5,0.5,7.880909090909091,0.06588259165389915,1.0800855011193997
7500,1000,5000,3.0,0.5,0.5,7.981818181818181,0.06589619488503198,1.0804772158000866
7500,1000,5000,3.0,0.5,0.5,8.082727272727272,0.06590939029832066,1.080861588730608
7500,1000,5000,3.0,0.5,0.5,8.183636363636364,0.06592219150098035,1.0812388174117786
7500,1000,5000,3.0,0.5,0.5,8.284545454545453,0.06593461151441714,1.0816090923699562
7500,1000,5000,3.0,0.5,0.5,8.385454545454545,0.06594666280551559,1.081972597466165
7500,1000,5000,3.0,0.5,0.5,8.486363636363636,0.06595835731593482,1.0823295101884873
7500,1000,5000,3.0,0.5,0.5,8.587272727272726,0.06596970648955888,1.0826800019288065
7500,1000,5000,3.0,0.5,0.5,8.688181818181818,0.06598072129823686,1.0830242382449211
7500,1000,5000,3.0,0.5,0.5,8.789090909090909,0.06599141226593563,1.0833623791089182
7500,1000,5000,3.0,0.5,0.5,8.889999999999999,0.06600178949141869,1.083694579142696
7500,1000,5000,3.0,0.5,0.5,8.99090909090909,0.06601186266955543,1.084020987841421
7500,1000,5000,3.0,0.5,0.5,9.091818181818182,0.06602164111135649,1.084341749785645
7500,1000,5000,3.0,0.5,0.5,9.192727272727272,0.06603113376282319,1.0846570048427746
7500,1000,5000,3.0,0.5,0.5,9.293636363636365,0.0660403492226932,1.08496688835854
7500,1000,5000,3.0,0.5,0.5,9.394545454545456,0.066049295759156,1.0852715313390267
7500,1000,5000,3.0,0.5,0.5,9.495454545454544,0.06605798132560883,1.0855710606238462
7500,1000,5000,3.0,0.5,0.5,9.596363636363636,0.06606641357551593,1.0858655990509531
7500,1000,5000,3.0,0.5,0.5,9.697272727272727,0.06607459987643084,1.0861552656135651
7500,1000,5000,3.0,0.5,0.5,9.798181818181815,0.06608254732323597,1.086440175609677
7500,1000,5000,3.0,0.5,0.5,9.899090909090908,0.0660902627506506,1.0867204407845266
7500,1000,5000,3.0,0.5,0.5,10.0,0.0660977527450535,1.0869961694664623
7500,1000,5000,3.0,0.5,2.0,0.01,0.030443498605847448,0.12788957109431465
7500,1000,5000,3.0,0.5,2.0,0.1109090909090909,0.03229309688653373,0.13134293072693046
7500,1000,5000,3.0,0.5,2.0,0.2118181818181818,0.033762984942585145,0.134084480443187
7500,1000,5000,3.0,0.5,2.0,0.3127272727272727,0.034987524458285166,0.1363846487491751
7500,1000,5000,3.0,0.5,2.0,0.4136363636363636,0.03603237476349146,0.13837668703035005
7500,1000,5000,3.0,0.5,2.0,0.5145454545454545,0.03693800041678681,0.1401380317500798
7500,1000,5000,3.0,0.5,2.0,0.6154545454545455,0.037732155031013605,0.14171855618722087
7500,1000,5000,3.0,0.5,2.0,0.7163636363636363,0.03843504455373046,0.1431526848506691
7500,1000,5000,3.0,0.5,2.0,0.8172727272727273,0.03906195414615149,0.14446538851942423
7500,1000,5000,3.0,0.5,2.0,0.9181818181818182,0.03962476486050262,0.1456754696252407
7500,1000,5000,3.0,0.5,2.0,1.019090909090909,0.0401329045070824,0.14679750455479626
7500,1000,5000,3.0,0.5,2.0,1.12,0.040593978731084564,0.14784306102581402
7500,1000,5000,3.0,0.5,2.0,1.220909090909091,0.041014207626910916,0.148821497309346
7500,1000,5000,3.0,0.5,2.0,1.3218181818181818,0.0413987375655532,0.14974050708004186
7500,1000,5000,3.0,0.5,2.0,1.4227272727272726,0.041751869592948555,0.15060650264694886
7500,1000,5000,3.0,0.5,2.0,1.5236363636363637,0.042077230217388364,0.15142489170573142
7500,1000,5000,3.0,0.5,2.0,1.6245454545454543,0.042377901357393305,0.15220028175393957
7500,1000,5000,3.0,0.5,2.0,1.7254545454545454,0.042656520701061115,0.15293663405231883
7500,1000,5000,3.0,0.5,2.0,1.8263636363636364,0.04291536022804042,0.15363738158155324
7500,1000,5000,3.0,0.5,2.0,1.9272727272727272,0.04315638835522869,0.15430552078567897
7500,1000,5000,3.0,0.5,2.0,2.028181818181818,0.043381319628506054,0.15494368388955562
7500,1000,5000,3.0,0.5,2.0,2.129090909090909,0.043591654825127404,0.15555419659127995
7500,1000,5000,3.0,0.5,2.0,2.2299999999999995,0.04378871358996905,0.15613912458693843
7500,1000,5000,3.0,0.5,2.0,2.3309090909090906,0.04397366120007794,0.15670031145814015
7500,1000,5000,3.0,0.5,2.0,2.4318181818181817,0.04414753066909717,0.1572394098015582
7500,1000,5000,3.0,0.5,2.0,2.5327272727272723,0.04431124112208891,0.15775790701472323
7500,1000,5000,3.0,0.5,2.0,2.6336363636363638,0.04446561316241211,0.15825714681533992
7500,1000,5000,3.0,0.5,2.0,2.7345454545454544,0.044611381795352935,0.158738347323846
7500,1000,5000,3.0,0.5,2.0,2.835454545454545,0.044749207354036154,0.15920261635483282
7500,1000,5000,3.0,0.5,2.0,2.936363636363636,0.044879684781818904,0.15965096442443893
7500,1000,5000,3.0,0.5,2.0,3.037272727272727,0.04500335155476328,0.16008431587552505
7500,1000,5000,3.0,0.5,2.0,3.1381818181818177,0.045120694472763886,0.16050351844158117
7500,1000,5000,3.0,0.5,2.0,3.239090909090909,0.04523215550470204,0.16090935150768587
7500,1000,5000,3.0,0.5,2.0,3.34,0.045338136838840845,0.16130253327787217
7500,1000,5000,3.0,0.5,2.0,3.4409090909090905,0.045439005262483886,0.16168372701972372
7500,1000,5000,3.0,0.5,2.0,3.541818181818181,0.04553509597314892,0.162053546526417
7500,1000,5000,3.0,0.5,2.0,3.6427272727272726,0.04562671590596808,0.16241256091198247
7500,1000,5000,3.0,0.5,2.0,3.743636363636363,0.045714146647820766,0.1627612988359209
7500,1000,5000,3.0,0.5,2.0,3.8445454545454543,0.04579764699713941,0.16310025223737676
7500,1000,5000,3.0,0.5,2.0,3.945454545454545,0.045877455218866416,0.1634298796461327
7500,1000,5000,3.0,0.5,2.0,4.046363636363636,0.045953791036260565,0.16375060912709574
7500,1000,5000,3.0,0.5,2.0,4.147272727272727,0.04602685739482955,0.1640628409062129
7500,1000,5000,3.0,0.5,2.0,4.248181818181818,0.04609684202833881,0.16436694971855897
7500,1000,5000,3.0,0.5,2.0,4.349090909090909,0.046163918852413104,0.16466328691333557
7500,1000,5000,3.0,0.5,2.0,4.449999999999999,0.04622824920754176,0.1649521823455365
7500,1000,5000,3.0,0.5,2.0,4.550909090909091,0.04628998297018909,0.16523394607983438
7500,1000,5000,3.0,0.5,2.0,4.651818181818181,0.04634925954809475,0.1655088699287302
7500,1000,5000,3.0,0.5,2.0,4.752727272727272,0.046406208773638886,0.16577722884402274
7500,1000,5000,3.0,0.5,2.0,4.853636363636364,0.04646095170727188,0.16603928217813974
7500,1000,5000,3.0,0.5,2.0,4.954545454545454,0.04651360136141761,0.16629527482972178
7500,1000,5000,3.0,0.5,2.0,5.055454545454545,0.04656426335389998,0.1665454382860128
7500,1000,5000,3.0,0.5,2.0,5.156363636363636,0.04661303649878204,0.1667899915730592
7500,1000,5000,3.0,0.5,2.0,5.257272727272727,0.04666001334151038,0.1670291421233478
7500,1000,5000,3.0,0.5,2.0,5.3581818181818175,0.04670528064440259,0.16726308656937136
7500,1000,5000,3.0,0.5,2.0,5.459090909090909,0.046748919827775876,0.16749201147060105
7500,1000,5000,3.0,0.5,2.0,5.56,0.04679100737137913,0.16771609398046214
7500,1000,5000,3.0,0.5,2.0,5.66090909090909,0.046831615180235917,0.16793550245918476
7500,1000,5000,3.0,0.5,2.0,5.761818181818182,0.04687081091852827,0.16815039703770815
7500,1000,5000,3.0,0.5,2.0,5.862727272727272,0.046908658314732274,0.1683609301372674
7500,1000,5000,3.0,0.5,2.0,5.963636363636363,0.046945217440852956,0.1685672469487818
7500,1000,5000,3.0,0.5,2.0,6.064545454545455,0.04698054496828734,0.16876948587571647
7500,1000,5000,3.0,0.5,2.0,6.165454545454545,0.047014694402566504,0.1689677789437126
7500,1000,5000,3.0,0.5,2.0,6.266363636363636,0.04704771629898192,0.16916225217993325
7500,1000,5000,3.0,0.5,2.0,6.367272727272727,0.04707965846088769,0.16935302596476914
7500,1000,5000,3.0,0.5,2.0,6.468181818181818,0.04711056612227933,0.16954021535828892
7500,1000,5000,3.0,0.5,2.0,6.569090909090908,0.0471404821160843,0.16972393040357336
7500,1000,5000,3.0,0.5,2.0,6.67,0.047169447029450126,0.1699042764088756
7500,1000,5000,3.0,0.5,2.0,6.7709090909090905,0.04719749934718666,0.1700813542103448
7500,1000,5000,3.0,0.5,2.0,6.871818181818181,0.04722467558440209,0.17025526041690345
7500,1000,5000,3.0,0.5,2.0,6.972727272727273,0.04725101040926922,0.1704260876387112
7500,1000,5000,3.0,0.5,2.0,7.073636363636363,0.04727653675676739,0.1705939247005079
7500,1000,5000,3.0,0.5,2.0,7.174545454545454,0.04730128593416362,0.17075885684102748
7500,1000,5000,3.0,0.5,2.0,7.275454545454545,0.0473252877189229,0.17092096589955358
7500,1000,5000,3.0,0.5,2.0,7.376363636363636,0.04734857044967334,0.17108033049059548
7500,1000,5000,3.0,0.5,2.0,7.477272727272727,0.0473711611107931,0.17123702616758146
7500,1000,5000,3.0,0.5,2.0,7.578181818181818,0.04739308541113345,0.17139112557638442
7500,1000,5000,3.0,0.5,2.0,7.679090909090909,0.04741436785734648,0.17154269859942484
7500,1000,5000,3.0,0.5,2.0,7.779999999999999,0.047435031822242214,0.17169181249103227
7500,1000,5000,3.0,0.5,2.0,7.880909090909091,0.04745509960856322,0.1718385320047046
7500,1000,5000,3.0,0.5,2.0,7.981818181818181,0.04747459250853087,0.17198291951281636
7500,1000,5000,3.0,0.5,2.0,8.082727272727272,0.04749353085948464,0.1721250351193268
7500,1000,5000,3.0,0.5,2.0,8.183636363636364,0.04751193409591077,0.17226493676595905
7500,1000,5000,3.0,0.5,2.0,8.284545454545453,0.04752982079812897,0.1724026803323005
7500,1000,5000,3.0,0.5,2.0,8.385454545454545,0.04754720873788503,0.17253831973023465
7500,1000,5000,3.0,0.5,2.0,8.486363636363636,0.04756411492107483,0.1726719069930861
7500,1000,5000,3.0,0.5,2.0,8.587272727272726,0.04758055562780823,0.17280349235982678
7500,1000,5000,3.0,0.5,2.0,8.688181818181818,0.04759654645000293,0.1729331243546662
7500,1000,5000,3.0,0.5,2.0,8.789090909090909,0.04761210232668396,0.1730608498623229
7500,1000,5000,3.0,0.5,2.0,8.889999999999999,0.04762723757714944,0.1731867141992618
7500,1000,5000,3.0,0.5,2.0,8.99090909090909,0.047641965932151704,0.17331076118114003
7500,1000,5000,3.0,0.5,2.0,9.091818181818182,0.04765630056322995,0.1734330331867123
7500,1000,5000,3.0,0.5,2.0,9.192727272727272,0.04767025411032079,0.17355357121840967
7500,1000,5000,3.0,0.5,2.0,9.293636363636365,0.04768383870776288,0.17367241495978952
7500,1000,5000,3.0,0.5,2.0,9.394545454545456,0.047697066008803385,0.17378960283006453
7500,1000,5000,3.0,0.5,2.0,9.495454545454544,0.047709947208705354,0.17390517203586858
7500,1000,5000,3.0,0.5,2.0,9.596363636363636,0.04772249306654792,0.17401915862043588
7500,1000,5000,3.0,0.5,2.0,9.697272727272727,0.04773471392580491,0.17413159751033927
7500,1000,5000,3.0,0.5,2.0,9.798181818181815,0.04774661973377982,0.17424252255993924
7500,1000,5000,3.0,0.5,2.0,9.899090909090908,0.04775822005997105,0.17435196659366464
7500,1000,5000,3.0,0.5,2.0,10.0,0.0477695241134347,0.17445996144626164
7500,1000,5000,3.0,0.5,3.0,0.01,0.023601809565084307,3.2477133283897333
7500,1000,5000,3.0,0.5,3.0,0.1109090909090909,0.02596342595691619,3.2622534386659323
7500,1000,5000,3.0,0.5,3.0,0.2118181818181818,0.027573366385823434,3.2581971965438425
7500,1000,5000,3.0,0.5,3.0,0.3127272727272727,0.028754082903379396,3.2483276758294743
7500,1000,5000,3.0,0.5,3.0,0.4136363636363636,0.029662691336690507,3.23663521812529
7500,1000,5000,3.0,0.5,3.0,0.5145454545454545,0.030386232636766496,3.224593313030963
7500,1000,5000,3.0,0.5,3.0,0.6154545454545455,0.030977406419502203,3.2127878372650267
7500,1000,5000,3.0,0.5,3.0,0.7163636363636363,0.031470249571224976,3.2014506573192563
7500,1000,5000,3.0,0.5,3.0,0.8172727272727273,0.03188785048781219,3.1906615546646195
7500,1000,5000,3.0,0.5,3.0,0.9181818181818182,0.03224648601145215,3.1804324792658063
7500,1000,5000,3.0,0.5,3.0,1.019090909090909,0.03255799344704695,3.170745161268232
7500,1000,5000,3.0,0.5,3.0,1.12,0.03283120525479615,3.1615686707936304
7500,1000,5000,3.0,0.5,3.0,1.220909090909091,0.033072855522620945,3.152867818412503
7500,1000,5000,3.0,0.5,3.0,1.3218181818181818,0.033288173885259384,3.144607180104871
7500,1000,5000,3.0,0.5,3.0,1.4227272727272726,0.03348128679698053,3.136752965545239
7500,1000,5000,3.0,0.5,3.0,1.5236363636363637,0.03365549587590297,3.1292738038729917
7500,1000,5000,3.0,0.5,3.0,1.6245454545454543,0.033813475433844054,3.122140984355828
7500,1000,5000,3.0,0.5,3.0,1.7254545454545454,0.033957415483306386,3.1153284273046795
7500,1000,5000,3.0,0.5,3.0,1.8263636363636364,0.034089127113814,3.108812528419723
7500,1000,5000,3.0,0.5,3.0,1.9272727272727272,0.034210121368581425,3.102571951334236
7500,1000,5000,3.0,0.5,3.0,2.028181818181818,0.03432166912243011,3.096587407025217
7500,1000,5000,3.0,0.5,3.0,2.129090909090909,0.034424847117819665,3.0908414394722734
7500,1000,5000,3.0,0.5,3.0,2.2299999999999995,0.03452057376865966,3.085318226590637
7500,1000,5000,3.0,0.5,3.0,2.3309090909090906,0.034609637299952714,3.080003399931466
7500,1000,5000,3.0,0.5,3.0,2.4318181818181817,0.0346927180774384,3.0748838837433317
7500,1000,5000,3.0,0.5,3.0,2.5327272727272723,0.03477040648411789,3.0699477525349743
7500,1000,5000,3.0,0.5,3.0,2.6336363636363638,0.03484321734895453,3.065184105617244
7500,1000,5000,3.0,0.5,3.0,2.7345454545454544,0.03491160168105789,3.060582956868573
7500,1000,5000,3.0,0.5,3.0,2.835454545454545,0.03497595627978499,3.056135137960045
7500,1000,5000,3.0,0.5,3.0,2.936363636363636,0.03503663165692429,3.051832213380199
7500,1000,5000,3.0,0.5,3.0,3.037272727272727,0.035093938607486164,3.0476664057525142
7500,1000,5000,3.0,0.5,3.0,3.1381818181818177,0.0351481536909364,3.043630530106697
7500,1000,5000,3.0,0.5,3.0,3.239090909090909,0.035199523828204175,3.039717935929647
7500,1000,5000,3.0,0.5,3.0,3.34,0.03524827017667318,3.0359224559751232
7500,1000,5000,3.0,0.5,3.0,3.4409090909090905,0.03529459141218647,3.0322383609486585
